https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume AR,Volume BUSD,tradecount
1626652800000,2021-07-19,ARBUSD,9.001,9.047,7.96,8.179,16200.87,137142.95773,939
1626566400000,2021-07-18,ARBUSD,8.644,10.473,8.644,9.001,114344.14,1110687.22364,5846
1626480000000,2021-07-17,ARBUSD,8.764,8.928,8.098,8.676,12089.75,102683.65516,809
1626393600000,2021-07-16,ARBUSD,9.365,9.727,8.661,8.776,12056.35,110451.88608,1033
1626307200000,2021-07-15,ARBUSD,10.072,10.234,9.239,9.365,25685.51,250203.31848,1759
1626220800000,2021-07-14,ARBUSD,10.216,10.594,9.661,10.068,15326.31,156195.18324,1110
1626134400000,2021-07-13,ARBUSD,10.577,10.636,9.869,10.165,13553.74,138755.26449,1275
1626048000000,2021-07-12,ARBUSD,11.351,11.98,10.422,10.577,18700.98,205358.25238,1798
1625961600000,2021-07-11,ARBUSD,10.79,11.663,10.582,11.349,28712.11,318774.30547,1647
1625875200000,2021-07-10,ARBUSD,11.0,11.2,9.981,10.761,21641.54,227076.26711,1365
1625788800000,2021-07-09,ARBUSD,10.865,11.193,10.42,11.037,15045.03,162771.88928,834
1625702400000,2021-07-08,ARBUSD,11.897,13.37,10.578,10.864,39553.58,450720.74697,2888
1625616000000,2021-07-07,ARBUSD,11.155,12.92,11.0,11.85,35651.17,421154.24211,2512
1625529600000,2021-07-06,ARBUSD,10.671,11.462,10.67,11.156,35204.88,389466.53414,3475
1625443200000,2021-07-05,ARBUSD,10.929,11.232,10.409,10.631,40649.58,441612.62476,3426
1625356800000,2021-07-04,ARBUSD,10.55,11.373,10.301,10.97,27250.86,301251.2045,2522
1625270400000,2021-07-03,ARBUSD,10.602,10.914,10.017,10.566,43872.54,458425.68443,2652
1625184000000,2021-07-02,ARBUSD,10.86,11.082,9.739,10.58,49378.01,510326.46049,3217
1625097600000,2021-07-01,ARBUSD,10.316,12.773,9.912,10.866,180059.03,2023948.34366,10443
1625011200000,2021-06-30,ARBUSD,10.636,10.775,9.832,10.399,32429.14,329801.99833,2223
1624924800000,2021-06-29,ARBUSD,9.971,11.435,9.855,10.711,36270.7,390357.92196,2629
1624838400000,2021-06-28,ARBUSD,10.282,10.65,9.654,10.025,49769.6,499843.22469,3096
1624752000000,2021-06-27,ARBUSD,8.953,10.499,8.875,10.203,230201.18,2211497.98994,8896
1624665600000,2021-06-26,ARBUSD,9.511,9.773,8.284,8.989,102774.48,902209.14666,4822
1624579200000,2021-06-25,ARBUSD,11.409,11.711,9.122,9.531,88849.84,897590.74971,4053
1624492800000,2021-06-24,ARBUSD,11.748,12.395,10.805,11.409,82765.69,967104.82032,4668
1624406400000,2021-06-23,ARBUSD,11.998,13.775,11.15,11.732,68410.91,842089.5109,5331
1624320000000,2021-06-22,ARBUSD,13.522,14.76,10.93,11.998,37893.44,492122.89351,4954
1624233600000,2021-06-21,ARBUSD,18.313,18.48,13.149,13.548,42621.89,660066.69997,5603
1624147200000,2021-06-20,ARBUSD,17.472,19.331,15.45,18.351,137492.73,2448964.38542,14109
1624060800000,2021-06-19,ARBUSD,15.686,18.15,15.389,17.401,40737.34,691656.7372,5509
1623974400000,2021-06-18,ARBUSD,16.104,18.5,15.1,15.688,47938.96,793239.56361,6695
1623888000000,2021-06-17,ARBUSD,15.021,16.915,14.853,16.198,16588.05,264966.36659,2570
1623801600000,2021-06-16,ARBUSD,15.846,15.846,14.5,14.994,10061.17,152673.26359,1942
1623715200000,2021-06-15,ARBUSD,16.204,16.658,15.72,15.861,7080.07,114000.474,1518
1623628800000,2021-06-14,ARBUSD,15.856,16.835,15.145,16.169,19884.06,318841.24092,3504
1623542400000,2021-06-13,ARBUSD,14.613,17.435,13.573,15.792,45140.48,701652.38952,5844
1623456000000,2021-06-12,ARBUSD,15.55,15.586,13.92,14.613,15046.52,221081.6205,2919
1623369600000,2021-06-11,ARBUSD,16.676,16.887,15.092,15.586,20441.36,330519.13749,4568
1623283200000,2021-06-10,ARBUSD,18.045,19.4,16.334,16.64,36960.02,657165.34102,7195
1623196800000,2021-06-09,ARBUSD,17.031,18.78,15.526,18.045,64206.73,1100283.54547,8769
1623110400000,2021-06-08,ARBUSD,17.382,21.5,15.47,17.031,314358.02,5749603.87311,26630
1623024000000,2021-06-07,ARBUSD,15.722,22.46,15.525,17.439,228937.12,4492462.24643,21579
1622937600000,2021-06-06,ARBUSD,15.332,16.342,15.18,15.721,4932.95,78162.84977,715
1622851200000,2021-06-05,ARBUSD,15.957,17.5,14.916,15.325,10992.29,177175.93117,2120
1622764800000,2021-06-04,ARBUSD,18.589,19.94,15.063,15.973,38487.9,654192.30303,5331
1622678400000,2021-06-03,ARBUSD,16.865,19.0,15.997,18.589,24185.08,427408.83561,3337
1622592000000,2021-06-02,ARBUSD,15.5,17.759,15.013,16.865,14581.15,241206.38074,2031
1622505600000,2021-06-01,ARBUSD,15.252,17.079,14.598,15.5,22332.32,350883.09203,2407
1622419200000,2021-05-31,ARBUSD,14.136,15.305,12.477,15.305,18264.84,254778.85368,1192
1622332800000,2021-05-30,ARBUSD,12.742,15.7,12.217,14.275,18992.2,270422.76606,1711
1622246400000,2021-05-29,ARBUSD,14.579,16.48,11.836,12.7,31205.78,446335.78112,2862
1622160000000,2021-05-28,ARBUSD,15.551,15.653,13.002,14.581,24941.78,355266.88722,1946
1622073600000,2021-05-27,ARBUSD,17.536,17.536,15.127,15.707,17513.09,284220.37124,1807
1621987200000,2021-05-26,ARBUSD,14.833,19.279,14.826,17.669,19767.29,334341.61336,2507
1621900800000,2021-05-25,ARBUSD,15.173,15.65,12.918,14.555,27252.01,378678.24274,1871
1621814400000,2021-05-24,ARBUSD,13.227,16.554,12.426,15.173,17137.45,245926.44179,1720
1621728000000,2021-05-23,ARBUSD,14.146,14.99,9.879,13.227,12140.92,150144.23355,1277
1621641600000,2021-05-22,ARBUSD,15.454,18.267,12.501,14.36,35206.18,520621.90433,3442
1621555200000,2021-05-21,ARBUSD,18.871,21.0,13.689,15.391,53342.91,895383.55454,4949
1621468800000,2021-05-20,ARBUSD,16.68,18.88,14.63,18.709,23586.67,394453.03765,1773
1621382400000,2021-05-19,ARBUSD,23.039,23.039,12.008,16.482,34053.18,621780.71706,3177
1621296000000,2021-05-18,ARBUSD,22.741,26.0,22.022,23.041,17161.08,409638.67171,1813
1621209600000,2021-05-17,ARBUSD,23.964,24.801,21.198,22.737,34537.9,787959.88711,2716
1621123200000,2021-05-16,ARBUSD,26.66,28.141,22.617,23.949,23369.98,605514.90183,2971
1621036800000,2021-05-15,ARBUSD,29.283,36.5,26.3,26.66,72083.91,2097542.01299,9796
1620950400000,2021-05-14,ARBUSD,27.16,60.0,27.16,29.5,250297.33,9038780.24885,28797
