https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume ATOM,Volume USDT,tradecount
1755216000000,2025-08-15,ATOMUSDT,4.521,4.628,4.331,4.461,2161250.75,9648368.51931,63591
1755129600000,2025-08-14,ATOMUSDT,4.854,4.916,4.432,4.521,3326838.9,15468529.67425,105045
1755043200000,2025-08-13,ATOMUSDT,4.706,4.892,4.656,4.853,2625078.73,12608914.59686,66376
1754956800000,2025-08-12,ATOMUSDT,4.486,4.795,4.464,4.706,2041550.17,9415002.22545,60225
1754870400000,2025-08-11,ATOMUSDT,4.662,4.776,4.45,4.487,2152070.09,9924776.91042,64250
1754784000000,2025-08-10,ATOMUSDT,4.729,4.803,4.572,4.662,1459138.85,6832467.55334,44827
1754697600000,2025-08-09,ATOMUSDT,4.605,4.791,4.604,4.73,1900044.85,8959900.81063,46057
1754611200000,2025-08-08,ATOMUSDT,4.471,4.664,4.396,4.604,3476692.94,15696957.11399,86805
1754524800000,2025-08-07,ATOMUSDT,4.321,4.476,4.29,4.471,1374084.39,6005302.40083,33300
1754438400000,2025-08-06,ATOMUSDT,4.231,4.342,4.13,4.321,1486079.71,6293358.8354,39479
1754352000000,2025-08-05,ATOMUSDT,4.311,4.318,4.137,4.23,1942660.33,8225203.46873,46059
1754265600000,2025-08-04,ATOMUSDT,4.273,4.338,4.231,4.311,1592055.18,6811803.10198,35049
1754179200000,2025-08-03,ATOMUSDT,4.092,4.286,4.035,4.273,1219347.14,5118755.69863,31745
1754092800000,2025-08-02,ATOMUSDT,4.14,4.2,4.007,4.092,1733932.51,7107722.60861,49886
1754006400000,2025-08-01,ATOMUSDT,4.209,4.263,4.038,4.14,3385162.22,14118451.01861,99349
1753920000000,2025-07-31,ATOMUSDT,4.417,4.516,4.186,4.21,2247401.93,9797279.50291,59017
1753833600000,2025-07-30,ATOMUSDT,4.617,4.618,4.247,4.417,3020984.58,13432713.91104,80986
1753747200000,2025-07-29,ATOMUSDT,4.643,4.772,4.52,4.616,2413134.71,11175351.89068,66621
1753660800000,2025-07-28,ATOMUSDT,4.875,4.951,4.609,4.643,2174853.83,10485728.07697,71914
1753574400000,2025-07-27,ATOMUSDT,4.766,4.891,4.736,4.874,952652.8,4578965.3298,28487
1753488000000,2025-07-26,ATOMUSDT,4.71,4.838,4.669,4.765,942834.34,4468083.77054,28052
1753401600000,2025-07-25,ATOMUSDT,4.626,4.738,4.498,4.709,2102166.36,9702751.5043,71835
1753315200000,2025-07-24,ATOMUSDT,4.704,4.805,4.46,4.625,2330171.81,10834546.54812,86232
1753228800000,2025-07-23,ATOMUSDT,5.111,5.138,4.558,4.702,3444856.97,16654731.77897,112402
1753142400000,2025-07-22,ATOMUSDT,5.186,5.209,4.922,5.11,2347534.27,11855832.31039,83102
1753056000000,2025-07-21,ATOMUSDT,5.174,5.317,5.063,5.186,2526531.84,13176444.60192,72026
1752969600000,2025-07-20,ATOMUSDT,5.017,5.281,4.983,5.174,2375883.39,12245547.76004,72396
1752883200000,2025-07-19,ATOMUSDT,4.855,5.048,4.753,5.016,1806676.01,8831486.29372,55654
1752796800000,2025-07-18,ATOMUSDT,4.856,5.156,4.782,4.855,3665990.61,18355391.81365,110031
1752710400000,2025-07-17,ATOMUSDT,4.745,4.901,4.636,4.855,2449351.27,11704796.7202,76498
1752624000000,2025-07-16,ATOMUSDT,4.668,4.88,4.604,4.744,2027791.46,9559509.21368,63504
1752537600000,2025-07-15,ATOMUSDT,4.555,4.721,4.432,4.668,2201113.21,10014948.36108,70786
1752451200000,2025-07-14,ATOMUSDT,4.68,4.854,4.488,4.555,2244151.97,10514258.65814,71220
1752364800000,2025-07-13,ATOMUSDT,4.581,4.758,4.565,4.679,1177149.48,5497066.8349,44845
1752278400000,2025-07-12,ATOMUSDT,4.641,4.731,4.494,4.58,1322569.28,6111592.86465,46820
1752192000000,2025-07-11,ATOMUSDT,4.618,4.805,4.549,4.64,3455063.61,16183855.87843,104471
1752105600000,2025-07-10,ATOMUSDT,4.314,4.629,4.287,4.618,1938668.75,8531551.07221,50342
1752019200000,2025-07-09,ATOMUSDT,4.126,4.365,4.092,4.313,1812453.38,7684439.19028,44218
1751932800000,2025-07-08,ATOMUSDT,4.048,4.177,3.997,4.125,800024.46,3270175.39175,25242
1751846400000,2025-07-07,ATOMUSDT,4.08,4.115,4.013,4.047,696084.55,2830802.4968,21397
1751760000000,2025-07-06,ATOMUSDT,4.012,4.141,3.977,4.079,828304.09,3362591.10155,20241
1751673600000,2025-07-05,ATOMUSDT,4.0,4.034,3.945,4.011,569766.12,2274641.67328,20888
1751587200000,2025-07-04,ATOMUSDT,4.184,4.199,3.953,3.999,1075824.66,4362643.23306,31406
1751500800000,2025-07-03,ATOMUSDT,4.175,4.265,4.155,4.184,1233026.85,5195341.21339,31680
1751414400000,2025-07-02,ATOMUSDT,3.929,4.251,3.902,4.175,1435221.28,5920601.37872,37319
1751328000000,2025-07-01,ATOMUSDT,4.094,4.111,3.912,3.929,796696.9,3185012.99316,23790
1751241600000,2025-06-30,ATOMUSDT,4.205,4.239,4.057,4.093,1107615.08,4578916.84256,28748
1751155200000,2025-06-29,ATOMUSDT,3.995,4.233,3.964,4.204,1010510.81,4111196.8128,21692
1751068800000,2025-06-28,ATOMUSDT,3.927,4.03,3.917,3.994,787235.57,3125894.28226,20382
1750982400000,2025-06-27,ATOMUSDT,3.892,3.95,3.846,3.926,857112.73,3348999.42775,22390
1750896000000,2025-06-26,ATOMUSDT,4.001,4.066,3.889,3.892,1131090.62,4491319.47796,31173
1750809600000,2025-06-25,ATOMUSDT,4.076,4.082,3.977,4.0,1464860.98,5907065.67051,28223
1750723200000,2025-06-24,ATOMUSDT,4.073,4.14,3.993,4.074,1697405.77,6887485.11467,31587
1750636800000,2025-06-23,ATOMUSDT,3.72,4.098,3.706,4.073,1651007.89,6408478.38694,38435
1750550400000,2025-06-22,ATOMUSDT,3.794,3.846,3.55,3.719,3572185.66,13141254.52136,70858
1750464000000,2025-06-21,ATOMUSDT,3.928,3.991,3.691,3.794,1407692.36,5400533.80391,35544
1750377600000,2025-06-20,ATOMUSDT,4.039,4.084,3.827,3.928,1277832.69,5073749.64446,33931
1750291200000,2025-06-19,ATOMUSDT,4.015,4.075,3.959,4.038,733174.76,2944835.10773,20634
1750204800000,2025-06-18,ATOMUSDT,4.022,4.078,3.919,4.014,995518.62,3974651.8977,35812
1750118400000,2025-06-17,ATOMUSDT,4.141,4.199,3.971,4.021,1373051.61,5584884.96361,41455
1750032000000,2025-06-16,ATOMUSDT,4.094,4.297,4.062,4.141,1232673.82,5195786.13812,31626
1749945600000,2025-06-15,ATOMUSDT,4.087,4.133,4.008,4.093,891381.76,3635727.41902,20841
1749859200000,2025-06-14,ATOMUSDT,4.13,4.159,4.02,4.087,920527.91,3773420.61626,23700
1749772800000,2025-06-13,ATOMUSDT,4.215,4.216,4.001,4.131,2528137.46,10311364.39626,76917
1749686400000,2025-06-12,ATOMUSDT,4.51,4.519,4.213,4.214,1524166.99,6668353.28749,38679
1749600000000,2025-06-11,ATOMUSDT,4.602,4.629,4.454,4.509,1745267.01,7955256.09438,41064
1749513600000,2025-06-10,ATOMUSDT,4.434,4.626,4.38,4.601,1922630.94,8671355.70134,43159
1749427200000,2025-06-09,ATOMUSDT,4.27,4.446,4.208,4.433,1180825.45,5107831.04099,27754
1749340800000,2025-06-08,ATOMUSDT,4.309,4.327,4.201,4.267,1019401.25,4341310.1065,28694
1749254400000,2025-06-07,ATOMUSDT,4.174,4.332,4.172,4.309,660758.45,2833736.27094,17733
1749168000000,2025-06-06,ATOMUSDT,4.081,4.294,4.066,4.174,1219941.63,5118216.96877,38118
1749081600000,2025-06-05,ATOMUSDT,4.268,4.361,4.029,4.081,1790420.4,7520484.70499,54267
1748995200000,2025-06-04,ATOMUSDT,4.416,4.469,4.241,4.267,1180617.98,5144840.43848,32583
1748908800000,2025-06-03,ATOMUSDT,4.469,4.53,4.372,4.415,1169489.03,5211950.90994,31070
1748822400000,2025-06-02,ATOMUSDT,4.367,4.492,4.257,4.468,1065571.79,4624393.78428,31689
1748736000000,2025-06-01,ATOMUSDT,4.349,4.385,4.255,4.366,776675.71,3362942.29476,26368
1748649600000,2025-05-31,ATOMUSDT,4.29,4.393,4.177,4.348,1415558.66,6063739.02521,49207
1748563200000,2025-05-30,ATOMUSDT,4.615,4.639,4.234,4.291,2556011.58,11316781.93827,77049
1748476800000,2025-05-29,ATOMUSDT,4.845,4.917,4.596,4.614,1586401.25,7581536.37307,51531
1748390400000,2025-05-28,ATOMUSDT,4.754,4.852,4.64,4.845,1750358.15,8309319.95765,47381
1748304000000,2025-05-27,ATOMUSDT,4.778,4.959,4.678,4.754,1979269.94,9582278.76757,64724
1748217600000,2025-05-26,ATOMUSDT,4.791,4.953,4.745,4.776,1390779.89,6723292.13159,41591
1748131200000,2025-05-25,ATOMUSDT,4.716,4.819,4.573,4.79,1594655.6,7473314.82641,54066
1748044800000,2025-05-24,ATOMUSDT,4.793,4.862,4.694,4.715,1298084.57,6216916.4843,48837
1747958400000,2025-05-23,ATOMUSDT,5.218,5.344,4.769,4.792,2548882.38,13010235.45784,93969
1747872000000,2025-05-22,ATOMUSDT,4.975,5.229,4.97,5.219,1756784.32,8983530.9981,59844
1747785600000,2025-05-21,ATOMUSDT,4.849,5.067,4.777,4.974,1904545.97,9387477.93874,74119
1747699200000,2025-05-20,ATOMUSDT,4.779,4.885,4.656,4.848,1385848.75,6613436.9303,52132
1747612800000,2025-05-19,ATOMUSDT,4.963,5.004,4.582,4.779,1907581.0,9058801.55587,68388
1747526400000,2025-05-18,ATOMUSDT,4.719,5.136,4.637,4.963,3507807.4,16937200.6809,113239
1747440000000,2025-05-17,ATOMUSDT,4.812,4.836,4.654,4.718,1167332.59,5531356.97035,48660
1747353600000,2025-05-16,ATOMUSDT,4.866,4.987,4.78,4.812,1529985.97,7497666.78768,51141
1747267200000,2025-05-15,ATOMUSDT,5.09,5.127,4.763,4.866,2616526.35,12891148.36295,83010
1747180800000,2025-05-14,ATOMUSDT,5.262,5.349,5.041,5.091,1591271.32,8234421.22998,68373
1747094400000,2025-05-13,ATOMUSDT,5.235,5.367,5.0,5.262,2413529.61,12458668.71501,88389
1747008000000,2025-05-12,ATOMUSDT,5.309,5.499,5.115,5.235,3038014.39,16172150.01494,125630
1746921600000,2025-05-11,ATOMUSDT,5.383,5.42,5.116,5.31,2348895.38,12401651.6778,77947
1746835200000,2025-05-10,ATOMUSDT,4.946,5.392,4.856,5.384,2997179.42,15213218.73889,90644
1746748800000,2025-05-09,ATOMUSDT,4.541,4.999,4.523,4.946,4619667.64,22194615.23138,117673
1746662400000,2025-05-08,ATOMUSDT,4.17,4.587,4.155,4.541,2180717.12,9564083.2901,55886
1746576000000,2025-05-07,ATOMUSDT,4.109,4.191,4.084,4.17,1975783.7,8171563.07874,74589
1746489600000,2025-05-06,ATOMUSDT,4.073,4.122,3.981,4.108,1215771.55,4921993.26612,32059
1746403200000,2025-05-05,ATOMUSDT,4.095,4.203,4.047,4.074,1473336.47,6053805.31317,35941
1746316800000,2025-05-04,ATOMUSDT,4.216,4.249,4.063,4.095,1251772.2,5187051.9623,38526
1746230400000,2025-05-03,ATOMUSDT,4.367,4.369,4.161,4.217,954845.02,4075696.41482,27069
1746144000000,2025-05-02,ATOMUSDT,4.433,4.513,4.329,4.368,1210613.08,5360822.53441,37625
1746057600000,2025-05-01,ATOMUSDT,4.302,4.484,4.292,4.433,1103217.91,4849807.08776,32889
1745971200000,2025-04-30,ATOMUSDT,4.376,4.428,4.216,4.301,1493237.44,6458874.0061,43993
1745884800000,2025-04-29,ATOMUSDT,4.461,4.538,4.334,4.377,1490765.46,6657491.33779,41761
1745798400000,2025-04-28,ATOMUSDT,4.379,4.496,4.282,4.461,1747531.4,7725343.91687,49043
1745712000000,2025-04-27,ATOMUSDT,4.588,4.626,4.363,4.378,2947334.56,13143230.28483,79491
1745625600000,2025-04-26,ATOMUSDT,4.544,4.734,4.544,4.587,2273274.91,10504797.83052,69940
1745539200000,2025-04-25,ATOMUSDT,4.55,4.63,4.424,4.543,1844605.41,8379250.97163,58159
1745452800000,2025-04-24,ATOMUSDT,4.408,4.615,4.281,4.551,2547601.26,11414173.8316,84748
1745366400000,2025-04-23,ATOMUSDT,4.311,4.443,4.275,4.409,2952141.89,12877015.11954,110964
1745280000000,2025-04-22,ATOMUSDT,4.062,4.34,3.979,4.31,3441661.69,14226124.14424,91729
1745193600000,2025-04-21,ATOMUSDT,4.15,4.295,4.048,4.062,1948106.49,8205368.68053,56590
1745107200000,2025-04-20,ATOMUSDT,4.212,4.265,4.103,4.149,1046446.27,4364051.00236,30544
1745020800000,2025-04-19,ATOMUSDT,4.122,4.252,4.122,4.211,937460.82,3924752.1275,25558
1744934400000,2025-04-18,ATOMUSDT,4.113,4.225,4.072,4.122,949391.77,3948374.543,27821
1744848000000,2025-04-17,ATOMUSDT,4.022,4.207,3.991,4.112,1907209.35,7869000.12631,47965
1744761600000,2025-04-16,ATOMUSDT,3.98,4.096,3.924,4.022,1640621.29,6589793.91871,45133
1744675200000,2025-04-15,ATOMUSDT,4.132,4.185,3.973,3.98,1558242.75,6374751.49018,42580
1744588800000,2025-04-14,ATOMUSDT,4.148,4.278,4.063,4.133,1839165.32,7656838.9841,53088
1744502400000,2025-04-13,ATOMUSDT,4.353,4.391,4.051,4.147,2031150.96,8539343.06053,53140
1744416000000,2025-04-12,ATOMUSDT,4.245,4.397,4.162,4.352,2157480.46,9194267.04687,47524
1744329600000,2025-04-11,ATOMUSDT,4.335,4.418,4.201,4.246,2135484.31,9160749.80225,51561
1744243200000,2025-04-10,ATOMUSDT,4.536,4.542,4.227,4.336,2018522.08,8845586.25674,48758
1744156800000,2025-04-09,ATOMUSDT,4.17,4.585,4.013,4.537,3337599.43,14502858.42309,85761
1744070400000,2025-04-08,ATOMUSDT,4.332,4.433,4.101,4.171,2398906.58,10254505.01001,69968
1743984000000,2025-04-07,ATOMUSDT,4.441,4.583,4.041,4.33,5570580.47,23976476.40624,119288
1743897600000,2025-04-06,ATOMUSDT,4.804,4.834,4.378,4.441,3327857.61,15354518.16754,77094
1743811200000,2025-04-05,ATOMUSDT,4.99,5.016,4.725,4.804,2200966.29,10771662.55818,50218
1743724800000,2025-04-04,ATOMUSDT,4.651,5.092,4.615,4.989,5627249.32,27475938.79089,116307
1743638400000,2025-04-03,ATOMUSDT,4.212,4.715,4.197,4.65,2617001.8,11636167.91052,58081
1743552000000,2025-04-02,ATOMUSDT,4.375,4.608,4.143,4.213,2423987.59,10649323.37807,65619
1743465600000,2025-04-01,ATOMUSDT,4.375,4.545,4.345,4.372,1548011.34,6876270.61619,33247
1743379200000,2025-03-31,ATOMUSDT,4.315,4.466,4.178,4.375,1642607.56,7122838.18811,40077
1743292800000,2025-03-30,ATOMUSDT,4.243,4.394,4.186,4.314,1282942.79,5521914.86317,30530
1743206400000,2025-03-29,ATOMUSDT,4.548,4.561,4.171,4.243,2170199.73,9485055.93409,47605
1743120000000,2025-03-28,ATOMUSDT,4.806,4.827,4.495,4.549,1673617.19,7718090.74081,41873
1743033600000,2025-03-27,ATOMUSDT,4.878,4.965,4.738,4.806,1401638.95,6806075.99903,33204
1742947200000,2025-03-26,ATOMUSDT,4.836,4.985,4.773,4.877,2267637.17,11095954.07649,45775
1742860800000,2025-03-25,ATOMUSDT,4.955,5.016,4.79,4.836,2236413.16,10908299.95092,51332
1742774400000,2025-03-24,ATOMUSDT,4.805,4.997,4.758,4.956,2175247.42,10620885.25858,44659
1742688000000,2025-03-23,ATOMUSDT,4.884,4.896,4.684,4.807,1524023.42,7300343.53529,36514
1742601600000,2025-03-22,ATOMUSDT,4.595,5.046,4.582,4.886,2323077.36,11272259.86115,51638
1742515200000,2025-03-21,ATOMUSDT,4.684,4.723,4.474,4.594,1559803.81,7171903.38137,35332
1742428800000,2025-03-20,ATOMUSDT,4.752,4.848,4.609,4.684,2062242.01,9754627.05995,40625
1742342400000,2025-03-19,ATOMUSDT,4.724,4.763,4.575,4.752,2566528.9,12000876.81455,51657
1742256000000,2025-03-18,ATOMUSDT,4.635,4.833,4.528,4.722,4495935.6,21086628.39202,79007
1742169600000,2025-03-17,ATOMUSDT,4.614,4.738,4.528,4.636,2918218.05,13476864.98418,57315
1742083200000,2025-03-16,ATOMUSDT,4.649,4.761,4.5,4.614,3199837.7,14794832.12207,59115
1741996800000,2025-03-15,ATOMUSDT,4.289,4.722,4.23,4.649,3963997.8,17778970.43701,81733
1741910400000,2025-03-14,ATOMUSDT,3.909,4.318,3.893,4.29,2630229.81,10796021.05072,45216
1741824000000,2025-03-13,ATOMUSDT,3.887,3.965,3.784,3.91,2015845.03,7824292.02891,31107
1741737600000,2025-03-12,ATOMUSDT,3.884,3.976,3.753,3.887,2874819.57,11142492.76035,58814
1741651200000,2025-03-11,ATOMUSDT,3.581,3.993,3.386,3.884,5436350.38,19999401.7057,103367
1741564800000,2025-03-10,ATOMUSDT,3.807,4.042,3.571,3.58,4144834.79,15793475.4412,89580
1741478400000,2025-03-09,ATOMUSDT,4.109,4.132,3.743,3.806,2431830.7,9478250.8931,59880
1741392000000,2025-03-08,ATOMUSDT,4.263,4.276,4.073,4.109,1359144.43,5652319.73943,34161
1741305600000,2025-03-07,ATOMUSDT,4.256,4.444,4.071,4.263,3123143.81,13419788.19855,78461
1741219200000,2025-03-06,ATOMUSDT,4.327,4.439,4.23,4.256,1880055.79,8160791.02805,46191
1741132800000,2025-03-05,ATOMUSDT,4.161,4.353,4.097,4.325,2280152.25,9611247.39167,54220
1741046400000,2025-03-04,ATOMUSDT,4.226,4.253,3.885,4.161,5050037.85,20707678.77027,161608
1740960000000,2025-03-03,ATOMUSDT,4.908,4.951,4.144,4.226,3747829.67,16918218.42142,141717
1740873600000,2025-03-02,ATOMUSDT,4.495,4.928,4.409,4.907,3596759.64,16889330.16929,121132
1740787200000,2025-03-01,ATOMUSDT,4.636,4.662,4.423,4.494,1311243.82,5950137.49284,47462
1740700800000,2025-02-28,ATOMUSDT,4.573,4.668,4.208,4.635,3910841.66,17261297.56718,132152
1740614400000,2025-02-27,ATOMUSDT,4.609,4.781,4.475,4.572,2152665.17,9966912.0614,73985
1740528000000,2025-02-26,ATOMUSDT,4.456,4.695,4.415,4.609,3379806.64,15361175.06014,107566
1740441600000,2025-02-25,ATOMUSDT,4.358,4.549,4.107,4.457,4887745.71,20947291.77865,175849
1740355200000,2025-02-24,ATOMUSDT,4.878,4.899,4.265,4.358,3487926.92,15965807.00038,112233
1740268800000,2025-02-23,ATOMUSDT,4.965,5.018,4.826,4.878,1568120.38,7718680.92652,49907
1740182400000,2025-02-22,ATOMUSDT,4.771,5.029,4.742,4.965,2327977.46,11336888.82236,60609
1740096000000,2025-02-21,ATOMUSDT,4.925,5.083,4.677,4.771,3188662.36,15674557.27223,86291
1740009600000,2025-02-20,ATOMUSDT,4.689,4.975,4.667,4.924,2690196.24,13073384.77024,68307
1739923200000,2025-02-19,ATOMUSDT,4.573,4.707,4.489,4.689,1833891.01,8491406.34418,56696
1739836800000,2025-02-18,ATOMUSDT,4.815,4.897,4.444,4.573,2768270.14,12825616.92552,81207
1739750400000,2025-02-17,ATOMUSDT,4.766,4.947,4.708,4.815,2897430.71,13967125.19475,79269
1739664000000,2025-02-16,ATOMUSDT,4.831,4.877,4.73,4.765,1857019.39,8920819.05863,47841
1739577600000,2025-02-15,ATOMUSDT,4.91,5.043,4.794,4.83,2537131.86,12498109.52972,56781
1739491200000,2025-02-14,ATOMUSDT,4.99,5.09,4.865,4.91,4489244.02,22259700.4088,97852
1739404800000,2025-02-13,ATOMUSDT,5.07,5.149,4.927,4.99,2780490.05,13941367.85201,72131
1739318400000,2025-02-12,ATOMUSDT,4.705,5.104,4.534,5.067,4032672.25,19120307.10281,96690
1739232000000,2025-02-11,ATOMUSDT,4.818,4.982,4.633,4.704,3144781.53,15174337.2941,73474
1739145600000,2025-02-10,ATOMUSDT,4.569,4.841,4.437,4.819,2757888.67,12949566.18823,71642
1739059200000,2025-02-09,ATOMUSDT,4.568,4.786,4.389,4.57,3328971.61,15427501.83717,78768
1738972800000,2025-02-08,ATOMUSDT,4.373,4.592,4.323,4.569,1820191.6,8045472.95136,50173
1738886400000,2025-02-07,ATOMUSDT,4.408,4.675,4.255,4.373,5433834.38,24423648.92357,127483
1738800000000,2025-02-06,ATOMUSDT,4.676,4.735,4.358,4.408,4581324.98,21003597.74669,123101
1738713600000,2025-02-05,ATOMUSDT,4.69,4.844,4.63,4.676,3798330.88,17981051.73325,95823
1738627200000,2025-02-04,ATOMUSDT,4.926,4.978,4.403,4.69,6303436.39,29342995.35359,154532
1738540800000,2025-02-03,ATOMUSDT,4.882,4.969,3.65,4.927,16554442.94,71826565.19979,346030
1738454400000,2025-02-02,ATOMUSDT,5.817,5.937,4.644,4.882,6597379.01,34872367.04874,150484
1738368000000,2025-02-01,ATOMUSDT,6.242,6.416,5.793,5.818,2108237.84,13022145.6027,61472
1738281600000,2025-01-31,ATOMUSDT,6.213,6.416,6.117,6.242,2506495.19,15661576.46944,66782
1738195200000,2025-01-30,ATOMUSDT,5.822,6.275,5.77,6.213,2177427.82,13266226.99542,51965
1738108800000,2025-01-29,ATOMUSDT,5.665,5.981,5.653,5.823,2705750.4,15761147.32429,60888
1738022400000,2025-01-28,ATOMUSDT,5.995,6.067,5.611,5.668,2177995.78,12803235.63943,48720
1737936000000,2025-01-27,ATOMUSDT,6.095,6.127,5.53,5.994,4508414.55,26106773.21952,106743
1737849600000,2025-01-26,ATOMUSDT,6.195,6.418,6.085,6.098,3292679.72,20513067.76861,68524
1737763200000,2025-01-25,ATOMUSDT,6.214,6.294,6.129,6.194,2353163.55,14621361.15975,57817
1737676800000,2025-01-24,ATOMUSDT,6.12,6.416,5.955,6.215,2627417.53,16431989.36308,64169
1737590400000,2025-01-23,ATOMUSDT,6.201,6.222,5.859,6.122,4211032.17,25304439.09951,112257
1737504000000,2025-01-22,ATOMUSDT,6.239,6.332,6.106,6.201,3123040.45,19495571.63133,80453
1737417600000,2025-01-21,ATOMUSDT,6.072,6.355,5.84,6.24,3605831.38,21885641.67809,86382
1737331200000,2025-01-20,ATOMUSDT,5.894,6.536,5.689,6.072,6793368.85,41522429.62862,189324
1737244800000,2025-01-19,ATOMUSDT,6.594,6.772,5.779,5.892,6003538.85,37567437.40519,157966
1737158400000,2025-01-18,ATOMUSDT,7.056,7.172,6.45,6.595,3316488.22,22177966.56442,81062
1737072000000,2025-01-17,ATOMUSDT,6.595,7.176,6.595,7.055,4256099.21,29317308.01913,94833
1736985600000,2025-01-16,ATOMUSDT,6.665,6.796,6.436,6.594,3191468.02,21140722.53547,81243
1736899200000,2025-01-15,ATOMUSDT,6.272,6.689,6.152,6.665,3760356.65,24249502.64751,100172
1736812800000,2025-01-14,ATOMUSDT,6.286,6.318,6.049,6.272,2386163.83,14806597.13578,57383
1736726400000,2025-01-13,ATOMUSDT,6.463,6.705,5.9,6.285,4857757.17,30037452.19518,123255
1736640000000,2025-01-12,ATOMUSDT,6.62,6.699,6.366,6.459,1723577.04,11270773.10797,48064
1736553600000,2025-01-11,ATOMUSDT,6.653,6.741,6.516,6.616,1168477.98,7717801.13059,33554
1736467200000,2025-01-10,ATOMUSDT,6.398,6.674,6.368,6.651,2472274.45,16131429.2683,65524
1736380800000,2025-01-09,ATOMUSDT,6.461,6.602,6.244,6.397,2744397.44,17652696.63918,67367
1736294400000,2025-01-08,ATOMUSDT,6.771,6.869,6.166,6.461,3828393.14,24958835.2839,100862
1736208000000,2025-01-07,ATOMUSDT,7.452,7.771,6.765,6.772,5165844.57,37656349.15952,148104
1736121600000,2025-01-06,ATOMUSDT,7.345,7.642,7.214,7.453,2938163.31,21961654.15975,84529
1736035200000,2025-01-05,ATOMUSDT,7.296,7.426,7.143,7.342,1581102.84,11504124.07076,43145
1735948800000,2025-01-04,ATOMUSDT,7.424,7.476,7.237,7.295,2071919.72,15200357.57078,59962
1735862400000,2025-01-03,ATOMUSDT,6.702,7.464,6.672,7.423,3370382.87,23931977.5473,88075
1735776000000,2025-01-02,ATOMUSDT,6.546,6.81,6.546,6.701,2066458.94,13816881.89105,56612
1735689600000,2025-01-01,ATOMUSDT,6.191,6.656,6.047,6.547,2220875.74,14111483.29217,59188
1735603200000,2024-12-31,ATOMUSDT,6.352,6.52,6.171,6.19,2123246.85,13438391.88723,53185
1735516800000,2024-12-30,ATOMUSDT,6.294,6.567,6.117,6.351,2108153.99,13404184.16123,59500
1735430400000,2024-12-29,ATOMUSDT,6.616,6.664,6.237,6.294,1287196.91,8354808.8145,44022
1735344000000,2024-12-28,ATOMUSDT,6.47,6.679,6.387,6.615,1445614.79,9396320.08502,52933
1735257600000,2024-12-27,ATOMUSDT,6.486,6.803,6.415,6.47,1775564.34,11668312.67974,61272
1735171200000,2024-12-26,ATOMUSDT,6.945,7.019,6.425,6.486,2106652.28,13932531.33775,59908
1735084800000,2024-12-25,ATOMUSDT,7.048,7.144,6.83,6.944,2008639.75,13971391.14889,52166
1734998400000,2024-12-24,ATOMUSDT,6.955,7.195,6.718,7.048,2635735.17,18304318.82624,68452
1734912000000,2024-12-23,ATOMUSDT,6.404,7.092,6.234,6.955,3635634.43,23942639.15757,97325
1734825600000,2024-12-22,ATOMUSDT,6.527,6.738,6.252,6.404,3186605.32,20736557.71036,80863
1734739200000,2024-12-21,ATOMUSDT,6.916,7.349,6.435,6.524,4621904.56,31445113.4385,119150
1734652800000,2024-12-20,ATOMUSDT,6.818,7.1,5.83,6.916,9107817.01,58680038.79604,224645
1734566400000,2024-12-19,ATOMUSDT,7.653,7.705,6.616,6.816,7870664.94,56847695.41259,223859
1734480000000,2024-12-18,ATOMUSDT,8.547,8.682,7.612,7.655,7191344.53,59234523.86643,216307
1734393600000,2024-12-17,ATOMUSDT,8.887,8.985,8.395,8.546,3424398.81,29867029.62701,124923
1734307200000,2024-12-16,ATOMUSDT,9.111,9.308,8.639,8.887,4517386.46,40286440.76346,134793
1734220800000,2024-12-15,ATOMUSDT,8.972,9.308,8.683,9.11,3405035.38,30650872.82374,119504
1734134400000,2024-12-14,ATOMUSDT,9.2,9.35,8.651,8.971,3382515.89,30488240.48051,116801
1734048000000,2024-12-13,ATOMUSDT,8.95,9.281,8.736,9.199,4805134.48,43437700.99443,165724
1733961600000,2024-12-12,ATOMUSDT,8.824,9.293,8.605,8.948,5866057.44,52658564.81819,200009
1733875200000,2024-12-11,ATOMUSDT,7.943,8.924,7.593,8.823,5590204.94,46279028.43909,189183
1733788800000,2024-12-10,ATOMUSDT,8.393,8.548,7.25,7.941,11861518.46,93921666.19013,352802
1733702400000,2024-12-09,ATOMUSDT,10.127,10.134,7.52,8.395,8615790.67,76659075.35385,355748
1733616000000,2024-12-08,ATOMUSDT,10.175,10.437,9.838,10.127,3204645.16,32417896.08138,126527
1733529600000,2024-12-07,ATOMUSDT,10.393,10.57,10.005,10.175,3186450.17,32830507.6262,134020
1733443200000,2024-12-06,ATOMUSDT,9.575,10.6,9.488,10.393,6372022.57,63670099.67854,250939
1733356800000,2024-12-05,ATOMUSDT,9.931,10.078,9.34,9.571,8173351.76,79944191.15793,297828
1733270400000,2024-12-04,ATOMUSDT,9.577,10.678,9.441,9.931,11035492.72,112067832.37286,390171
1733184000000,2024-12-03,ATOMUSDT,9.567,10.028,8.87,9.576,10388348.86,99147673.66268,379898
1733097600000,2024-12-02,ATOMUSDT,8.908,9.601,8.335,9.568,10662295.94,95728919.53804,398911
1733011200000,2024-12-01,ATOMUSDT,8.573,9.05,8.302,8.907,4748763.16,41080507.29942,159678
