https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume SAND,Volume USDT,tradecount
1640822400000,2021-12-30,SANDUSDT,5.8034,6.027,5.5664,5.9014,44166808.0,256803816.2169,422930
1640736000000,2021-12-29,SANDUSDT,5.8579,6.1465,5.7013,5.8034,66332614.0,392636117.2679,612127
1640649600000,2021-12-28,SANDUSDT,6.4246,6.4255,5.7325,5.8571,83124056.0,508170549.4209,803049
1640563200000,2021-12-27,SANDUSDT,6.7245,6.7771,6.3173,6.4232,42961906.0,283921700.6261,487149
1640476800000,2021-12-26,SANDUSDT,6.6992,6.9636,6.5333,6.725,72243247.0,487162312.5611,736991
1640390400000,2021-12-25,SANDUSDT,5.8547,6.799,5.7832,6.7,77806881.0,503303515.9267,884734
1640304000000,2021-12-24,SANDUSDT,6.3195,6.4558,5.7571,5.8556,81253107.0,499324108.1552,862815
1640217600000,2021-12-23,SANDUSDT,5.1105,6.3553,5.0322,6.3189,91440184.0,518282065.181,958440
1640131200000,2021-12-22,SANDUSDT,5.148,5.2683,5.0474,5.1105,35833821.0,185462608.5064,363900
1640044800000,2021-12-21,SANDUSDT,4.9625,5.2079,4.877,5.148,37145047.0,188419505.3786,329211
1639958400000,2021-12-20,SANDUSDT,5.0119,5.0788,4.7233,4.9625,36316779.0,177518947.4932,350026
1639872000000,2021-12-19,SANDUSDT,5.1563,5.2773,4.9783,5.0118,41077878.0,210723211.9137,399449
1639785600000,2021-12-18,SANDUSDT,4.9111,5.2797,4.823,5.1563,49009080.0,249225281.3707,507587
1639699200000,2021-12-17,SANDUSDT,4.9465,5.0809,4.6625,4.9107,51417560.0,252130488.9981,549730
1639612800000,2021-12-16,SANDUSDT,5.1366,5.3564,4.9061,4.9455,52416815.0,271210383.7419,559952
1639526400000,2021-12-15,SANDUSDT,4.7724,5.2051,4.42,5.1366,67137547.0,323609378.4422,637632
1639440000000,2021-12-14,SANDUSDT,4.7941,4.9,4.548,4.7726,50280021.0,237776255.0602,469089
1639353600000,2021-12-13,SANDUSDT,5.4574,5.6225,4.678,4.7941,75563774.0,383715507.6722,616517
1639267200000,2021-12-12,SANDUSDT,5.057,5.5106,5.0327,5.4564,71226968.0,378152434.2302,550944
1639180800000,2021-12-11,SANDUSDT,4.8425,5.1376,4.7231,5.057,47652192.0,236126028.9478,368104
1639094400000,2021-12-10,SANDUSDT,5.1927,5.3659,4.8145,4.8444,72670128.0,371314871.4171,576842
1639008000000,2021-12-09,SANDUSDT,5.3451,5.6777,5.0998,5.1947,99448038.0,536539741.3958,871303
1638921600000,2021-12-08,SANDUSDT,5.3045,5.4984,5.011,5.3443,53245840.0,278909705.0463,491895
1638835200000,2021-12-07,SANDUSDT,5.4853,5.7329,5.223,5.3043,62074212.0,339976801.9247,566900
1638748800000,2021-12-06,SANDUSDT,5.408,5.6979,4.761,5.4889,114076001.0,586381347.9671,923859
1638662400000,2021-12-05,SANDUSDT,6.0744,6.1464,5.1923,5.4081,88973594.0,497630010.5375,741183
1638576000000,2021-12-04,SANDUSDT,6.016,6.2,4.1253,6.0741,207859284.0,1118583023.1739,1831303
1638489600000,2021-12-03,SANDUSDT,6.6955,7.2,5.6628,6.0174,105612083.0,673526432.8225,1074459
1638403200000,2021-12-02,SANDUSDT,6.5708,6.8678,6.0052,6.692,105680845.0,679235337.8482,1150208
1638316800000,2021-12-01,SANDUSDT,6.7924,7.04,6.3009,6.5712,84532899.0,558329334.0603,907185
1638230400000,2021-11-30,SANDUSDT,6.9838,7.1973,6.6301,6.7924,117469992.0,806709695.4726,1131205
1638144000000,2021-11-29,SANDUSDT,7.5142,7.944,6.9276,6.9847,167360741.0,1237627317.0166,1691816
1638057600000,2021-11-28,SANDUSDT,6.5448,7.5837,5.7608,7.5136,230062096.0,1544238694.2972,2549712
1637971200000,2021-11-27,SANDUSDT,6.9987,7.1189,6.1813,6.5442,137871195.0,905815575.061,1227655
1637884800000,2021-11-26,SANDUSDT,7.1732,7.7788,6.33,6.9937,255191482.0,1806352095.0782,2718489
1637798400000,2021-11-25,SANDUSDT,7.47,8.4876,6.6722,7.1738,342695875.0,2550109502.7811003,3530681
1637712000000,2021-11-24,SANDUSDT,5.3495,8.0245,5.245,7.4708,425254358.0,2952921917.8332996,4259821
1637625600000,2021-11-23,SANDUSDT,4.9623,5.69,4.8573,5.3507,284659758.0,1508141967.2545,2420919
1637539200000,2021-11-22,SANDUSDT,4.0115,4.98,3.7216,4.9641,207784296.0,900274666.9229,1379111
1637452800000,2021-11-21,SANDUSDT,4.2108,4.46,3.8462,4.011,119848369.0,493819787.7109,714663
1637366400000,2021-11-20,SANDUSDT,4.4135,4.4514,4.0106,4.2089,124716378.0,521186273.3845,789589
1637280000000,2021-11-19,SANDUSDT,4.3108,4.5072,3.957,4.4135,219285063.0,932907416.2815,1337309
1637193600000,2021-11-18,SANDUSDT,3.7614,4.6923,3.5838,4.311,441709639.0,1817750278.2586,2722051
1637107200000,2021-11-17,SANDUSDT,3.2428,3.8231,3.1091,3.761,368901205.1,1256168032.523,1860634
1637020800000,2021-11-16,SANDUSDT,2.7944,3.4,2.3026,3.244,333115627.0,981290473.6116,1540344
1636934400000,2021-11-15,SANDUSDT,2.8385,2.9992,2.702,2.7938,85444790.0,245241293.1582,409116
1636848000000,2021-11-14,SANDUSDT,2.7997,2.975,2.7389,2.8373,105787739.0,300910023.6126,526766
1636761600000,2021-11-13,SANDUSDT,2.6275,3.1995,2.5791,2.7996,288100691.0,848144535.6291,1391795
1636675200000,2021-11-12,SANDUSDT,2.4232,2.8359,2.3783,2.6282,215072626.0,565846792.1037,971707
1636588800000,2021-11-11,SANDUSDT,2.2939,2.5646,2.248,2.4235,69997131.0,166669855.7845,328386
1636502400000,2021-11-10,SANDUSDT,2.3819,2.7272,2.034,2.293,171460642.0,420595744.8445,764799
1636416000000,2021-11-09,SANDUSDT,2.5719,2.576,2.3464,2.3817,98391647.0,240905321.3148,462080
1636329600000,2021-11-08,SANDUSDT,2.6878,2.7711,2.4571,2.572,111643435.0,285306904.7065,525493
1636243200000,2021-11-07,SANDUSDT,2.6982,2.7385,2.6,2.6887,52650081.0,139792978.7241,262148
1636156800000,2021-11-06,SANDUSDT,2.5523,2.8589,2.521,2.6983,151270617.0,406405560.4236,673476
1636070400000,2021-11-05,SANDUSDT,2.6982,2.7973,2.4365,2.5514,138842853.0,363817759.5895,660126
1635984000000,2021-11-04,SANDUSDT,3.2089,3.297,2.5972,2.7,253943554.0,739532421.9635,1116141
1635897600000,2021-11-03,SANDUSDT,3.0607,3.45,2.7,3.2098,521142210.3,1605104672.671583,2695406
1635811200000,2021-11-02,SANDUSDT,2.1299,3.3062,2.0785,3.0586,929345161.7,2601778343.0305033,4013363
1635724800000,2021-11-01,SANDUSDT,1.571,2.365,1.5294,2.1269,612037506.0,1220307951.6826,2239065
1635638400000,2021-10-31,SANDUSDT,1.8014,2.45,1.4422,1.5709,753605745.1,1423637333.970401,2378647
1635552000000,2021-10-30,SANDUSDT,1.1646,2.3647,1.06,1.8016,858748810.3,1350604341.928189,2443214
1635465600000,2021-10-29,SANDUSDT,0.9403,1.19,0.9152,1.1646,287615390.0,305303275.3331,726891
1635379200000,2021-10-28,SANDUSDT,0.7646,0.9486,0.7481,0.9403,110899442.0,97352021.8683,294003
1635292800000,2021-10-27,SANDUSDT,0.8305,0.8888,0.7144,0.7642,47718304.0,37995699.6075,100201
1635206400000,2021-10-26,SANDUSDT,0.8063,0.8738,0.7993,0.8304,33325237.0,27900149.9141,59712
1635120000000,2021-10-25,SANDUSDT,0.7929,0.82,0.7691,0.806,22632756.0,17974605.4938,39149
1635033600000,2021-10-24,SANDUSDT,0.7647,0.7949,0.7559,0.7935,20382563.0,15821544.6599,35535
1634947200000,2021-10-23,SANDUSDT,0.7568,0.7648,0.7404,0.7642,9501202.0,7163388.992,15112
1634860800000,2021-10-22,SANDUSDT,0.7556,0.7796,0.7405,0.7563,14267959.0,10876187.9116,25090
1634774400000,2021-10-21,SANDUSDT,0.7771,0.8065,0.7497,0.7547,27053713.0,20982375.7577,48181
1634688000000,2021-10-20,SANDUSDT,0.7321,0.7886,0.7258,0.7767,23610719.0,17856598.2956,33473
1634601600000,2021-10-19,SANDUSDT,0.7338,0.7414,0.7202,0.7326,11823179.0,8667788.7293,17986
1634515200000,2021-10-18,SANDUSDT,0.7233,0.7684,0.717,0.7339,15300476.0,11281079.678,29633
1634428800000,2021-10-17,SANDUSDT,0.7496,0.7627,0.7057,0.7232,14793363.0,10936196.9009,25312
1634342400000,2021-10-16,SANDUSDT,0.7409,0.7544,0.7312,0.7496,13153770.0,9772846.0731,20808
1634256000000,2021-10-15,SANDUSDT,0.7826,0.7926,0.7219,0.7408,23228341.0,17478285.6326,38275
1634169600000,2021-10-14,SANDUSDT,0.7445,0.7974,0.733,0.7825,20918487.0,15952563.046,35966
1634083200000,2021-10-13,SANDUSDT,0.7216,0.7462,0.7037,0.7439,19858653.0,14398873.4176,30137
1633996800000,2021-10-12,SANDUSDT,0.741,0.7413,0.6824,0.7218,18652281.0,13213351.8773,28861
1633910400000,2021-10-11,SANDUSDT,0.7473,0.7727,0.7203,0.7415,20351288.0,15186660.8631,29358
1633824000000,2021-10-10,SANDUSDT,0.8006,0.8007,0.7425,0.7478,17215382.0,13340172.1976,29396
1633737600000,2021-10-09,SANDUSDT,0.7821,0.8096,0.7712,0.8008,22320115.0,17560415.6848,35066
1633651200000,2021-10-08,SANDUSDT,0.8015,0.8225,0.7685,0.7819,38209243.0,30250355.2072,60402
1633564800000,2021-10-07,SANDUSDT,0.8168,0.8196,0.7702,0.8007,22376925.0,17693836.0873,36779
1633478400000,2021-10-06,SANDUSDT,0.8045,0.845,0.741,0.8168,39524268.0,31438680.7599,61718
1633392000000,2021-10-05,SANDUSDT,0.8251,0.8259,0.7651,0.8038,33315590.0,26583574.8324,47484
1633305600000,2021-10-04,SANDUSDT,0.8674,0.8735,0.7849,0.8252,76167450.0,63609107.2611,129176
1633219200000,2021-10-03,SANDUSDT,0.7858,0.8736,0.7564,0.8678,49824369.0,40154926.0731,76149
1633132800000,2021-10-02,SANDUSDT,0.8094,0.8408,0.7696,0.7852,53096393.0,42347426.3727,71478
1633046400000,2021-10-01,SANDUSDT,0.6703,0.8236,0.6571,0.8093,81310815.0,61704970.0285,101719
1632960000000,2021-09-30,SANDUSDT,0.6022,0.6735,0.6005,0.6709,37103261.0,23911370.0439,43989
1632873600000,2021-09-29,SANDUSDT,0.5935,0.6311,0.5846,0.6024,30601998.0,18633940.5908,38513
1632787200000,2021-09-28,SANDUSDT,0.6305,0.6369,0.5916,0.594,23101934.0,14219920.6834,32409
1632700800000,2021-09-27,SANDUSDT,0.6548,0.6804,0.6304,0.6306,21333653.0,14035422.6337,29773
1632614400000,2021-09-26,SANDUSDT,0.6666,0.6874,0.6191,0.6556,31680044.0,20820850.773,46665
1632528000000,2021-09-25,SANDUSDT,0.679,0.7,0.6476,0.667,26904012.0,18158713.378,32048
1632441600000,2021-09-24,SANDUSDT,0.7334,0.7508,0.6221,0.6788,44561305.0,30290796.3298,65436
1632355200000,2021-09-23,SANDUSDT,0.694,0.7497,0.6856,0.7337,43911546.0,31748540.7737,64514
1632268800000,2021-09-22,SANDUSDT,0.5994,0.7036,0.582,0.6941,37869746.0,24621951.3375,50590
1632182400000,2021-09-21,SANDUSDT,0.6352,0.6975,0.5799,0.5976,53004809.1,33742604.898036,61345
1632096000000,2021-09-20,SANDUSDT,0.7425,0.744,0.6112,0.6354,43907026.0,29522429.45184,54801
1632009600000,2021-09-19,SANDUSDT,0.7778,0.7785,0.7345,0.7423,14029236.0,10596878.9474,21536
1631923200000,2021-09-18,SANDUSDT,0.7712,0.7883,0.7586,0.778,15986569.0,12408178.4291,22329
1631836800000,2021-09-17,SANDUSDT,0.8196,0.8262,0.7582,0.7715,28404274.0,22331287.3215,39144
1631750400000,2021-09-16,SANDUSDT,0.8074,0.84,0.7767,0.8202,39521087.0,31933416.822,60795
1631664000000,2021-09-15,SANDUSDT,0.7916,0.8182,0.7649,0.8074,24643658.0,19477978.5616,32366
1631577600000,2021-09-14,SANDUSDT,0.7457,0.795,0.7389,0.7926,24168926.0,18565898.162,35287
1631491200000,2021-09-13,SANDUSDT,0.8122,0.8154,0.7081,0.7457,31364732.0,23586883.8061,48021
1631404800000,2021-09-12,SANDUSDT,0.8023,0.85,0.777,0.8131,49339648.0,40174055.1091,63520
1631318400000,2021-09-11,SANDUSDT,0.7825,0.82,0.7633,0.8021,26790674.0,21121357.5065,37810
1631232000000,2021-09-10,SANDUSDT,0.8727,0.8801,0.7534,0.7829,53489789.0,43667386.6278,80887
1631145600000,2021-09-09,SANDUSDT,0.7918,0.8831,0.7678,0.8723,78920488.0,65300089.6058,113130
1631059200000,2021-09-08,SANDUSDT,0.752,0.8436,0.6855,0.793,123822311.0,95294027.8674,174616
1630972800000,2021-09-07,SANDUSDT,0.9604,0.971,0.6125,0.752,166652994.7,133682606.619168,294102
1630886400000,2021-09-06,SANDUSDT,0.9769,1.003,0.9024,0.9602,64918876.0,62160463.8583,114953
1630800000000,2021-09-05,SANDUSDT,0.9946,1.0145,0.95,0.9772,71764688.0,69997728.2894,116229
1630713600000,2021-09-04,SANDUSDT,1.0015,1.1,0.97,0.9943,128472636.0,131739932.2007,220160
1630627200000,2021-09-03,SANDUSDT,1.0049,1.0197,0.9496,1.002,80079904.0,79159567.4544,131434
1630540800000,2021-09-02,SANDUSDT,1.0078,1.0615,0.9716,1.0049,107635818.0,109067832.8976,175676
1630454400000,2021-09-01,SANDUSDT,0.9533,1.13,0.9298,1.008,214994321.0,222328779.4759,382020
1630368000000,2021-08-31,SANDUSDT,0.9752,0.9968,0.8939,0.9534,149469308.0,142427307.3199,227834
1630281600000,2021-08-30,SANDUSDT,1.0036,1.2,0.95,0.9752,363816407.8,392500701.393508,611130
1630195200000,2021-08-29,SANDUSDT,0.76,1.0461,0.7396,1.0037,408914650.3,381480386.91810095,674254
1630108800000,2021-08-28,SANDUSDT,0.7095,0.815,0.6935,0.7597,180148327.0,139157283.3236,247389
1630022400000,2021-08-27,SANDUSDT,0.6766,0.7198,0.6426,0.7092,132960408.1,90426027.365225,172582
1629936000000,2021-08-26,SANDUSDT,0.7376,0.8661,0.6736,0.6768,322639730.9,248115781.886705,534473
1629849600000,2021-08-25,SANDUSDT,0.61451,0.751,0.59,0.73868,207192088.2,139930130.452961,294198
1629763200000,2021-08-24,SANDUSDT,0.67708,0.68463,0.58891,0.61453,75870698.9,48862014.11199,118824
1629676800000,2021-08-23,SANDUSDT,0.65739,0.69445,0.64887,0.67736,101413381.4,68143026.25287,160602
1629590400000,2021-08-22,SANDUSDT,0.66065,0.7092,0.6222,0.65705,83020715.0,55189740.854906,136648
1629504000000,2021-08-21,SANDUSDT,0.61361,0.72001,0.609,0.66054,178748939.0,120070353.005687,289847
1629417600000,2021-08-20,SANDUSDT,0.59897,0.6197,0.58615,0.61361,40781105.1,24537925.307922,67344
1629331200000,2021-08-19,SANDUSDT,0.58207,0.5999,0.55674,0.59842,48257791.4,27699909.670727,65874
1629244800000,2021-08-18,SANDUSDT,0.60907,0.6178,0.55355,0.5818,59252696.7,34833931.073918,96156
1629158400000,2021-08-17,SANDUSDT,0.63285,0.68743,0.578,0.60916,85757972.5,54974024.320636,157696
1629072000000,2021-08-16,SANDUSDT,0.64504,0.695,0.6198,0.6328,106344185.2,70090944.845796,195657
1628985600000,2021-08-15,SANDUSDT,0.63603,0.66888,0.61006,0.64549,72338947.2,46157916.855353,128733
1628899200000,2021-08-14,SANDUSDT,0.66312,0.66383,0.62,0.63651,45590647.7,29182946.132415,104495
1628812800000,2021-08-13,SANDUSDT,0.63601,0.66476,0.63027,0.66333,40501743.3,26384515.099256,99831
1628726400000,2021-08-12,SANDUSDT,0.67381,0.67982,0.6208,0.63636,57351503.4,37187490.551343,115685
1628640000000,2021-08-11,SANDUSDT,0.67856,0.739,0.65651,0.67381,93748687.3,65377724.239229,173123
1628553600000,2021-08-10,SANDUSDT,0.62612,0.72,0.61452,0.67839,126632225.8,84396921.654864,235606
1628467200000,2021-08-09,SANDUSDT,0.6154,0.63363,0.59999,0.6264,39882018.4,24667056.898656,58358
1628380800000,2021-08-08,SANDUSDT,0.63993,0.67305,0.60228,0.61512,57506485.2,36587825.762931,97826
1628294400000,2021-08-07,SANDUSDT,0.63645,0.65522,0.614,0.64041,56422206.7,35849474.688625,90564
1628208000000,2021-08-06,SANDUSDT,0.63685,0.65013,0.61728,0.63606,52707077.8,33464330.685332,74807
1628121600000,2021-08-05,SANDUSDT,0.65205,0.65938,0.60095,0.637,48582605.4,30387781.335251,75760
1628035200000,2021-08-04,SANDUSDT,0.59068,0.66488,0.58073,0.652,82275008.8,51433323.146372,125106
1627948800000,2021-08-03,SANDUSDT,0.61118,0.61328,0.57544,0.59062,39464059.2,23274115.12044,59277
1627862400000,2021-08-02,SANDUSDT,0.588,0.65142,0.58797,0.61221,70126827.7,43469740.357342,104492
1627776000000,2021-08-01,SANDUSDT,0.63905,0.64353,0.575,0.58772,67267611.9,41069033.017092,108388
1627689600000,2021-07-31,SANDUSDT,0.65743,0.6745,0.62617,0.63793,63293805.2,41008174.113368,91512
1627603200000,2021-07-30,SANDUSDT,0.66376,0.67234,0.61709,0.65745,68379970.5,43907268.627338,104779
1627516800000,2021-07-29,SANDUSDT,0.68038,0.7,0.64067,0.66377,86111577.1,56824543.643307,127373
1627430400000,2021-07-28,SANDUSDT,0.67658,0.756,0.6523,0.68057,154797333.9,108342314.758056,225175
1627344000000,2021-07-27,SANDUSDT,0.65804,0.75705,0.57401,0.67616,297949023.4,200079474.306196,440132
1627257600000,2021-07-26,SANDUSDT,0.75584,0.76691,0.59618,0.65872,208511767.5,138078175.502527,295652
1627171200000,2021-07-25,SANDUSDT,0.73139,0.78514,0.67,0.75576,187240082.1,136813807.596731,262127
1627084800000,2021-07-24,SANDUSDT,0.65766,0.845,0.62776,0.73027,343533759.1,259124500.461472,568824
1626998400000,2021-07-23,SANDUSDT,0.49808,0.68901,0.49643,0.65833,269192714.9,158716022.15744,385330
1626912000000,2021-07-22,SANDUSDT,0.47358,0.5165,0.46309,0.49838,130146928.6,64045088.570627,153265
1626825600000,2021-07-21,SANDUSDT,0.38502,0.48384,0.37458,0.47351,131908195.3,57181113.53055,138382
1626739200000,2021-07-20,SANDUSDT,0.43922,0.44151,0.36277,0.38467,83555443.2,32627882.712754,89292
1626652800000,2021-07-19,SANDUSDT,0.48399,0.48888,0.41672,0.43991,88548852.4,39002853.901214,102066
1626566400000,2021-07-18,SANDUSDT,0.44849,0.5235,0.44601,0.48425,156568394.3,76432278.88537,191009
1626480000000,2021-07-17,SANDUSDT,0.48931,0.492,0.42294,0.44804,113012909.9,51137386.806444,124413
1626393600000,2021-07-16,SANDUSDT,0.54298,0.60621,0.47732,0.48934,169664640.9,90807266.935222,202474
1626307200000,2021-07-15,SANDUSDT,0.59129,0.692,0.51351,0.54367,432643113.3,265090727.350398,582650
1626220800000,2021-07-14,SANDUSDT,0.43395,0.6196,0.38269,0.59047,336266866.2,169712575.166041,466855
1626134400000,2021-07-13,SANDUSDT,0.41766,0.46837,0.4075,0.43383,145121654.1,64402524.889572,160124
1626048000000,2021-07-12,SANDUSDT,0.48996,0.49097,0.41672,0.41746,89924856.3,39862038.454354,102226
1625961600000,2021-07-11,SANDUSDT,0.49185,0.5055,0.45358,0.48959,106189156.1,50719645.995195,135708
1625875200000,2021-07-10,SANDUSDT,0.49375,0.5449,0.46053,0.49122,257914699.1,131673943.483195,331396
1625788800000,2021-07-09,SANDUSDT,0.42652,0.515,0.37019,0.49305,277564776.6,116968824.00337,332878
1625702400000,2021-07-08,SANDUSDT,0.40048,0.53725,0.38414,0.427,405240462.9,187732995.900968,555744
1625616000000,2021-07-07,SANDUSDT,0.30937,0.44645,0.3081,0.40047,246885539.8,98594178.515564,337000
1625529600000,2021-07-06,SANDUSDT,0.26681,0.34,0.26619,0.30937,123565308.9,38480711.544399,111694
1625443200000,2021-07-05,SANDUSDT,0.27598,0.28841,0.25704,0.26657,46710663.0,12592539.712645,47396
1625356800000,2021-07-04,SANDUSDT,0.26457,0.3022,0.25481,0.2763,74023379.0,21102257.883384,75321
1625270400000,2021-07-03,SANDUSDT,0.24438,0.27457,0.23482,0.26456,41876313.1,10933619.640559,43889
1625184000000,2021-07-02,SANDUSDT,0.2518,0.26,0.2216,0.244,40999073.6,9583749.095357,35180
1625097600000,2021-07-01,SANDUSDT,0.24511,0.273,0.23905,0.25238,88647046.0,22567551.761613,91391
1625011200000,2021-06-30,SANDUSDT,0.22686,0.24687,0.21175,0.24488,52138783.0,11927664.570283,49451
1624924800000,2021-06-29,SANDUSDT,0.20428,0.22938,0.20247,0.22686,35497233.7,7695886.507528,33101
1624838400000,2021-06-28,SANDUSDT,0.1901,0.21,0.18807,0.20416,26533629.9,5281749.484585,23536
1624752000000,2021-06-27,SANDUSDT,0.18428,0.19038,0.17637,0.19002,15353854.1,2806240.963253,13342
1624665600000,2021-06-26,SANDUSDT,0.18296,0.1892,0.1705,0.18434,16979557.5,3044733.034597,13587
1624579200000,2021-06-25,SANDUSDT,0.2035,0.21155,0.18118,0.18341,34415874.4,6782048.232754,27049
1624492800000,2021-06-24,SANDUSDT,0.1923,0.21164,0.17979,0.2031,34839969.5,6897422.939443,24476
1624406400000,2021-06-23,SANDUSDT,0.17443,0.2091,0.16656,0.19251,55557777.5,10664670.568436,47765
1624320000000,2021-06-22,SANDUSDT,0.17875,0.19365,0.14661,0.17405,60969572.8,10356275.898123,51280
1624233600000,2021-06-21,SANDUSDT,0.23806,0.23959,0.17769,0.17928,42726011.0,8712708.218111,35968
1624147200000,2021-06-20,SANDUSDT,0.24572,0.24885,0.22051,0.23806,19025532.3,4440416.331096,17978
1624060800000,2021-06-19,SANDUSDT,0.25596,0.25799,0.24512,0.24567,10795774.2,2706785.900052,11795
1623974400000,2021-06-18,SANDUSDT,0.2716,0.27348,0.24204,0.25648,16214930.2,4161808.874482,17488
1623888000000,2021-06-17,SANDUSDT,0.2705,0.28679,0.26521,0.27156,18658030.4,5151310.163244,19296
1623801600000,2021-06-16,SANDUSDT,0.28643,0.30086,0.26633,0.27045,42584179.1,12045500.989127,41433
1623715200000,2021-06-15,SANDUSDT,0.2842,0.28997,0.27248,0.28643,23380697.8,6567391.941613,24326
1623628800000,2021-06-14,SANDUSDT,0.27714,0.28466,0.26843,0.28451,22161873.2,6139845.614897,20424
1623542400000,2021-06-13,SANDUSDT,0.26295,0.27804,0.25358,0.27672,20373281.8,5374173.60281,20742
1623456000000,2021-06-12,SANDUSDT,0.30685,0.30855,0.25524,0.26276,47798630.5,12977843.585392,50682
1623369600000,2021-06-11,SANDUSDT,0.3001,0.34333,0.28283,0.30683,77317144.3,24636526.922055,75399
1623283200000,2021-06-10,SANDUSDT,0.29157,0.30551,0.27634,0.29957,28774494.8,8404229.511279,27724
1623196800000,2021-06-09,SANDUSDT,0.28104,0.29157,0.26256,0.29155,27495054.3,7655479.713065,23945
1623110400000,2021-06-08,SANDUSDT,0.29484,0.30053,0.25002,0.28129,31395767.4,8613296.863087,31319
1623024000000,2021-06-07,SANDUSDT,0.32482,0.33154,0.29079,0.29493,16698141.3,5331110.855922,17493
1622937600000,2021-06-06,SANDUSDT,0.31766,0.33145,0.31567,0.32491,15421278.9,4967195.732015,18852
1622851200000,2021-06-05,SANDUSDT,0.33297,0.34539,0.30942,0.318,19648283.3,6388446.928784,23880
1622764800000,2021-06-04,SANDUSDT,0.36357,0.37,0.30515,0.33305,37196395.4,12276823.253507,49381
1622678400000,2021-06-03,SANDUSDT,0.33185,0.36971,0.32068,0.36357,39142396.4,13526025.161412,47982
1622592000000,2021-06-02,SANDUSDT,0.32309,0.33899,0.31211,0.33164,27547915.4,9033946.892699,30171
1622505600000,2021-06-01,SANDUSDT,0.33384,0.33433,0.31019,0.32346,23867930.8,7658584.856735,27201
1622419200000,2021-05-31,SANDUSDT,0.31556,0.335,0.29383,0.33413,29356407.3,9279489.695195,33304
1622332800000,2021-05-30,SANDUSDT,0.30537,0.33531,0.28036,0.31571,29651948.4,9223138.911471,35446
1622246400000,2021-05-29,SANDUSDT,0.33741,0.33845,0.28326,0.3053,41983027.4,13153893.428495,45120
1622160000000,2021-05-28,SANDUSDT,0.33836,0.38361,0.30343,0.3378,103799479.5,35849738.437027,121322
1622073600000,2021-05-27,SANDUSDT,0.37145,0.3768,0.32557,0.33732,56066629.1,19433326.865999,66996
1621987200000,2021-05-26,SANDUSDT,0.29296,0.38739,0.28235,0.37144,88785330.0,29474208.544983,95523
1621900800000,2021-05-25,SANDUSDT,0.312,0.3207,0.26156,0.29254,64392512.3,18497237.363157,67232
1621814400000,2021-05-24,SANDUSDT,0.29331,0.31973,0.25675,0.31132,110441048.2,31823373.94443,109936
1621728000000,2021-05-23,SANDUSDT,0.44213,0.47447,0.23431,0.29331,271482850.2,89114186.04463,281628
1621641600000,2021-05-22,SANDUSDT,0.29152,0.47974,0.27347,0.44215,384918247.9,145464378.523029,454400
1621555200000,2021-05-21,SANDUSDT,0.31052,0.3539,0.23702,0.29284,84433028.1,26251132.903971,100117
1621468800000,2021-05-20,SANDUSDT,0.24701,0.31603,0.21389,0.31066,65039301.4,18012166.783861,71307
1621382400000,2021-05-19,SANDUSDT,0.39225,0.40178,0.17327,0.24651,91903410.3,26542762.896894,103147
1621296000000,2021-05-18,SANDUSDT,0.37595,0.41988,0.37,0.39225,40996993.4,16311580.631858,52438
1621209600000,2021-05-17,SANDUSDT,0.41567,0.41622,0.35694,0.3756,54432422.2,20822869.457716,70920
1621123200000,2021-05-16,SANDUSDT,0.43321,0.46733,0.39,0.41585,46431957.7,19925037.313751,73975
1621036800000,2021-05-15,SANDUSDT,0.44004,0.5133,0.42969,0.43278,71532761.3,33595270.961812,108992
1620950400000,2021-05-14,SANDUSDT,0.42325,0.45937,0.41,0.44066,29087300.9,12667526.732041,39769
1620864000000,2021-05-13,SANDUSDT,0.41143,0.44989,0.38827,0.42325,48280621.2,20184648.203056,64641
1620777600000,2021-05-12,SANDUSDT,0.50305,0.53337,0.40122,0.41143,33270899.7,16193558.287161,55381
1620691200000,2021-05-11,SANDUSDT,0.46148,0.51304,0.44961,0.5028,27344555.5,13193739.834994,51059
1620604800000,2021-05-10,SANDUSDT,0.54313,0.54916,0.43,0.46207,31926590.7,15858937.850082,55831
1620518400000,2021-05-09,SANDUSDT,0.543,0.54958,0.50116,0.54303,23023342.1,12089836.856092,40697
1620432000000,2021-05-08,SANDUSDT,0.5465,0.57292,0.53419,0.543,19673010.5,10887963.249819,38382
1620345600000,2021-05-07,SANDUSDT,0.56172,0.58039,0.52157,0.54686,31187582.4,17205674.506628,67535
1620259200000,2021-05-06,SANDUSDT,0.60446,0.60687,0.53554,0.56196,35780145.8,20478959.784583,73615
1620172800000,2021-05-05,SANDUSDT,0.57437,0.61976,0.56525,0.60431,42656774.5,25420469.956361,86155
1620086400000,2021-05-04,SANDUSDT,0.65682,0.72895,0.57214,0.57294,141704402.6,94072878.733674,249221
1620000000000,2021-05-03,SANDUSDT,0.58181,0.679,0.57,0.6569,67389837.5,42696976.307027,131230
1619913600000,2021-05-02,SANDUSDT,0.60314,0.606,0.55607,0.58192,20375360.1,11886582.092852,48388
1619827200000,2021-05-01,SANDUSDT,0.6211,0.6295,0.59121,0.60314,20726175.9,12591929.649344,51829
1619740800000,2021-04-30,SANDUSDT,0.56449,0.63214,0.55036,0.6211,45729915.3,27469490.590991,86166
1619654400000,2021-04-29,SANDUSDT,0.58985,0.61104,0.53952,0.56495,38334480.0,21938638.91315,76197
