https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume UNI,Volume USDT,tradecount
1709942400000,2024-03-09,UNIUSDT,14.581,15.014,13.842,14.184,5427317.52,78056076.08489,191877
1709856000000,2024-03-08,UNIUSDT,14.878,15.452,14.165,14.582,5109719.8,76137617.6047,209485
1709769600000,2024-03-07,UNIUSDT,15.408,15.573,14.528,14.875,6059680.43,90755631.80938,234864
1709683200000,2024-03-06,UNIUSDT,13.186,17.05,12.543,15.406,17274814.69,263538978.93731,806247
1709596800000,2024-03-05,UNIUSDT,12.358,14.089,11.28,13.184,14518182.0,187912486.2181,593642
1709510400000,2024-03-04,UNIUSDT,12.639,13.079,12.0,12.358,6746794.04,84514965.38939,225617
1709424000000,2024-03-03,UNIUSDT,12.608,13.267,11.5,12.638,7264739.75,91219110.34405,291678
1709337600000,2024-03-02,UNIUSDT,11.565,13.5,11.299,12.609,12748727.57,157390078.35199,461767
1709251200000,2024-03-01,UNIUSDT,11.127,12.038,10.814,11.565,7612345.55,86898249.24289,270022
1709164800000,2024-02-29,UNIUSDT,10.927,11.999,10.734,11.124,11956520.94,134267084.83012,492001
1709078400000,2024-02-28,UNIUSDT,10.832,11.279,9.7,10.927,10152559.9,109384657.53975,341721
1708992000000,2024-02-27,UNIUSDT,10.612,11.213,10.4,10.832,8086764.08,87362538.55346,261090
1708905600000,2024-02-26,UNIUSDT,11.14,11.56,10.364,10.612,11657596.22,126087168.5895,376276
1708819200000,2024-02-25,UNIUSDT,11.26,11.637,10.1,11.138,15111199.6,162206005.03543,469116
1708732800000,2024-02-24,UNIUSDT,11.397,12.859,10.916,11.259,32760235.02,389130688.3745,1135183
1708646400000,2024-02-23,UNIUSDT,7.358,12.632,6.963,11.4,45582807.42,486633535.7864,1784046
1708560000000,2024-02-22,UNIUSDT,7.392,7.524,7.271,7.36,1465874.7,10865390.24088,46527
1708473600000,2024-02-21,UNIUSDT,7.558,7.558,7.078,7.391,1678182.31,12200179.72673,47540
1708387200000,2024-02-20,UNIUSDT,7.698,7.735,7.244,7.559,2544818.53,19111105.94598,70131
1708300800000,2024-02-19,UNIUSDT,7.657,7.786,7.514,7.698,2136008.5,16369623.7783,60987
1708214400000,2024-02-18,UNIUSDT,7.767,7.976,7.543,7.657,2170308.36,16774453.53214,65077
1708128000000,2024-02-17,UNIUSDT,7.443,7.798,7.369,7.766,2952390.99,22410590.68997,81688
1708041600000,2024-02-16,UNIUSDT,7.506,7.674,7.3,7.44,2912376.81,21880627.99434,73839
1707955200000,2024-02-15,UNIUSDT,6.889,7.532,6.889,7.506,3489004.49,25238106.80661,96680
1707868800000,2024-02-14,UNIUSDT,6.679,6.903,6.635,6.889,1410023.61,9586091.05844,39322
1707782400000,2024-02-13,UNIUSDT,6.836,6.877,6.535,6.68,1445791.74,9722025.55334,36763
1707696000000,2024-02-12,UNIUSDT,6.685,6.859,6.48,6.836,1537443.35,10272763.76632,41246
1707609600000,2024-02-11,UNIUSDT,6.628,6.828,6.555,6.683,1571053.34,10516749.61915,38914
1707523200000,2024-02-10,UNIUSDT,6.654,6.751,6.534,6.628,941087.36,6264465.52566,27021
1707436800000,2024-02-09,UNIUSDT,6.316,6.694,6.308,6.654,1975370.87,12925505.09026,43471
1707350400000,2024-02-08,UNIUSDT,6.393,6.434,6.307,6.316,1013712.73,6457509.98096,22853
1707264000000,2024-02-07,UNIUSDT,6.278,6.476,6.221,6.393,1303923.89,8259133.43787,27959
1707177600000,2024-02-06,UNIUSDT,6.005,6.438,6.0,6.278,1631031.89,10155034.9453,35982
1707091200000,2024-02-05,UNIUSDT,5.979,6.1,5.913,6.005,820201.0,4921552.75197,18632
1707004800000,2024-02-04,UNIUSDT,6.107,6.13,5.953,5.981,590556.07,3565411.60547,14493
1706918400000,2024-02-03,UNIUSDT,6.136,6.285,6.058,6.108,844504.66,5202078.14335,18232
1706832000000,2024-02-02,UNIUSDT,6.048,6.262,6.035,6.136,1077858.28,6634788.9656,22582
1706745600000,2024-02-01,UNIUSDT,6.003,6.087,5.883,6.049,1365220.32,8170261.98823,27009
1706659200000,2024-01-31,UNIUSDT,6.257,6.33,5.933,6.001,1790208.87,10972194.74302,40094
1706572800000,2024-01-30,UNIUSDT,6.145,6.34,6.118,6.257,1492342.07,9274564.91237,31495
1706486400000,2024-01-29,UNIUSDT,5.944,6.147,5.877,6.145,1413510.13,8505971.21243,30443
1706400000000,2024-01-28,UNIUSDT,5.986,6.079,5.879,5.942,884148.5,5291633.59551,22205
1706313600000,2024-01-27,UNIUSDT,5.951,6.004,5.847,5.986,658601.03,3912097.69685,16673
1706227200000,2024-01-26,UNIUSDT,5.749,5.965,5.7,5.949,1074851.21,6291701.76227,27814
1706140800000,2024-01-25,UNIUSDT,5.868,5.87,5.629,5.75,897373.0,5177374.35705,23369
1706054400000,2024-01-24,UNIUSDT,5.842,5.912,5.725,5.866,1317945.9,7665334.60692,28756
1705968000000,2024-01-23,UNIUSDT,6.044,6.132,5.535,5.842,2509513.0,14476780.61527,69639
1705881600000,2024-01-22,UNIUSDT,6.376,6.403,5.967,6.048,1489236.84,9186916.6429,46523
1705795200000,2024-01-21,UNIUSDT,6.497,6.525,6.362,6.377,605092.04,3906243.78051,18550
1705708800000,2024-01-20,UNIUSDT,6.358,6.623,6.294,6.497,1720275.46,11148914.7317,39611
1705622400000,2024-01-19,UNIUSDT,6.32,6.389,6.037,6.357,1692365.44,10602067.96956,48998
1705536000000,2024-01-18,UNIUSDT,6.771,6.844,6.231,6.32,1844838.93,12067308.1272,52806
1705449600000,2024-01-17,UNIUSDT,6.825,6.895,6.66,6.77,1800287.65,12213914.73173,47028
1705363200000,2024-01-16,UNIUSDT,6.673,6.934,6.65,6.825,2087549.53,14222713.15955,58724
1705276800000,2024-01-15,UNIUSDT,6.318,6.734,6.309,6.671,2457251.33,16222177.30777,61342
1705190400000,2024-01-14,UNIUSDT,6.633,6.67,6.304,6.319,1150756.29,7517455.59479,37462
1705104000000,2024-01-13,UNIUSDT,6.58,6.701,6.39,6.632,1740642.72,11445883.1965,48442
1705017600000,2024-01-12,UNIUSDT,6.819,6.976,6.301,6.579,3854376.29,25933955.84921,114426
1704931200000,2024-01-11,UNIUSDT,6.568,6.975,6.51,6.819,4026266.3,27144986.88309,104485
1704844800000,2024-01-10,UNIUSDT,6.012,6.755,5.93,6.568,3830777.16,23942433.91835,105260
1704758400000,2024-01-09,UNIUSDT,6.24,6.278,5.705,6.011,3192609.82,18977956.41947,84066
1704672000000,2024-01-08,UNIUSDT,6.007,6.241,5.66,6.24,2939688.96,17566448.2769,69095
1704585600000,2024-01-07,UNIUSDT,6.311,6.446,5.921,6.004,1373058.26,8528485.8303,40197
1704499200000,2024-01-06,UNIUSDT,6.434,6.44,6.015,6.308,1721820.18,10759090.11187,48443
1704412800000,2024-01-05,UNIUSDT,6.532,6.639,6.162,6.434,2493708.19,16046546.03659,65826
1704326400000,2024-01-04,UNIUSDT,6.431,6.716,6.363,6.53,2240246.85,14701513.81651,58190
1704240000000,2024-01-03,UNIUSDT,7.176,7.38,5.879,6.433,6237233.92,41878931.37052,191377
1704153600000,2024-01-02,UNIUSDT,7.603,7.723,7.145,7.175,2848688.7,21213815.8245,94914
1704067200000,2024-01-01,UNIUSDT,7.222,7.644,7.139,7.6,1945826.63,14427461.41688,56637
1703980800000,2023-12-31,UNIUSDT,7.357,7.706,7.143,7.222,2415081.67,18020099.65915,74029
1703894400000,2023-12-30,UNIUSDT,7.566,7.81,7.318,7.358,3041523.58,22987554.14264,89887
1703808000000,2023-12-29,UNIUSDT,7.809,7.882,7.366,7.568,5813176.49,44403707.60051,160269
1703721600000,2023-12-28,UNIUSDT,7.235,8.26,7.223,7.806,10437790.81,80985613.09214,321424
1703635200000,2023-12-27,UNIUSDT,7.346,7.443,6.981,7.237,4791991.55,34658412.12905,130390
1703548800000,2023-12-26,UNIUSDT,6.969,7.799,6.632,7.346,9709654.78,70934605.59129,289226
1703462400000,2023-12-25,UNIUSDT,6.841,7.16,6.664,6.969,5009058.85,34372153.79701,124703
1703376000000,2023-12-24,UNIUSDT,6.341,7.18,6.317,6.842,9372595.58,63603913.64811,234163
1703289600000,2023-12-23,UNIUSDT,6.391,6.426,6.098,6.339,6697092.57,41567378.4307,103537
1703203200000,2023-12-22,UNIUSDT,6.183,6.489,6.121,6.392,4554815.3,28741751.61896,93015
1703116800000,2023-12-21,UNIUSDT,5.93,6.21,5.861,6.182,2931221.25,17601001.48413,58928
1703030400000,2023-12-20,UNIUSDT,5.834,6.107,5.794,5.926,1816453.26,10840110.92462,44276
1702944000000,2023-12-19,UNIUSDT,5.943,6.039,5.75,5.834,1703388.54,10109831.26232,44839
1702857600000,2023-12-18,UNIUSDT,6.065,6.117,5.593,5.945,3717189.38,21604864.51996,87416
1702771200000,2023-12-17,UNIUSDT,6.167,6.28,6.05,6.063,2076777.88,12834400.62886,47630
1702684800000,2023-12-16,UNIUSDT,6.035,6.25,5.931,6.167,1497453.29,9197852.78869,35944
1702598400000,2023-12-15,UNIUSDT,6.364,6.366,5.982,6.036,2333835.74,14387021.61512,52180
1702512000000,2023-12-14,UNIUSDT,6.298,6.473,6.1,6.361,2471343.09,15602818.91603,60287
1702425600000,2023-12-13,UNIUSDT,6.236,6.33,5.943,6.296,2862521.04,17604042.30094,59151
1702339200000,2023-12-12,UNIUSDT,6.099,6.345,6.084,6.232,2761397.24,17176277.36515,59717
1702252800000,2023-12-11,UNIUSDT,6.605,6.618,5.894,6.1,5672416.75,34952765.86466,124298
1702166400000,2023-12-10,UNIUSDT,6.843,6.884,6.4,6.605,3319257.05,22048562.63436,80614
1702080000000,2023-12-09,UNIUSDT,6.513,7.13,6.51,6.842,6533876.43,43999476.80479,165995
1701993600000,2023-12-08,UNIUSDT,6.294,6.55,6.258,6.512,3957069.47,25291547.60855,84613
1701907200000,2023-12-07,UNIUSDT,6.0,6.361,5.984,6.293,3148267.98,19432698.28001,74033
1701820800000,2023-12-06,UNIUSDT,6.258,6.291,5.94,6.0,4718671.72,28817614.08496,103084
1701734400000,2023-12-05,UNIUSDT,6.108,6.348,5.975,6.256,3576667.35,22041247.58288,80165
1701648000000,2023-12-04,UNIUSDT,6.056,6.326,5.88,6.111,5265170.08,32172898.47627,113444
1701561600000,2023-12-03,UNIUSDT,6.172,6.25,5.933,6.057,2571740.75,15711087.14733,55872
1701475200000,2023-12-02,UNIUSDT,6.016,6.2,6.003,6.172,1781371.09,10872055.48309,46408
1701388800000,2023-12-01,UNIUSDT,5.96,6.1,5.89,6.016,1993746.49,12020034.36978,47750
1701302400000,2023-11-30,UNIUSDT,6.008,6.033,5.85,5.959,2825999.62,16756589.68106,64205
1701216000000,2023-11-29,UNIUSDT,6.168,6.387,5.982,6.008,2884857.08,17868085.20738,68560
1701129600000,2023-11-28,UNIUSDT,6.293,6.572,6.064,6.167,6398678.58,40146214.96385,132805
1701043200000,2023-11-27,UNIUSDT,6.182,6.367,5.915,6.294,5518941.96,33833294.46018,127063
1700956800000,2023-11-26,UNIUSDT,6.167,6.216,5.812,6.18,3026679.09,18337445.04441,67876
1700870400000,2023-11-25,UNIUSDT,6.165,6.318,6.067,6.167,2493801.36,15431469.99573,56963
1700784000000,2023-11-24,UNIUSDT,6.33,6.605,6.075,6.167,7163308.55,44842368.68386,135923
1700697600000,2023-11-23,UNIUSDT,6.109,6.443,6.052,6.331,7992474.48,49941349.25833,173614
1700611200000,2023-11-22,UNIUSDT,4.85,6.294,4.834,6.109,12928534.78,73080746.18792,255318
1700524800000,2023-11-21,UNIUSDT,5.186,5.269,4.824,4.85,4294268.54,21610631.21777,99649
1700438400000,2023-11-20,UNIUSDT,5.235,5.359,5.1,5.187,2294451.13,11995514.72503,57849
1700352000000,2023-11-19,UNIUSDT,5.063,5.248,4.944,5.234,1909325.3,9709731.64697,39936
1700265600000,2023-11-18,UNIUSDT,5.107,5.2,4.81,5.064,2423826.88,12127495.6258,56689
1700179200000,2023-11-17,UNIUSDT,5.196,5.4,4.849,5.108,4238834.56,21711063.79448,96817
1700092800000,2023-11-16,UNIUSDT,5.388,5.587,5.105,5.196,4575351.84,24704548.21908,113553
1700006400000,2023-11-15,UNIUSDT,5.061,5.388,5.054,5.382,3571039.3,18716128.62618,71240
1699920000000,2023-11-14,UNIUSDT,5.223,5.309,4.82,5.061,4331371.41,22201700.45122,97609
1699833600000,2023-11-13,UNIUSDT,5.418,5.628,5.17,5.222,5831907.75,31568378.33853,149623
1699747200000,2023-11-12,UNIUSDT,5.393,5.523,5.201,5.417,3192385.45,17160524.66145,81940
1699660800000,2023-11-11,UNIUSDT,5.284,5.534,5.156,5.393,4771396.65,25641124.57786,124375
1699574400000,2023-11-10,UNIUSDT,5.121,5.376,5.053,5.28,4731239.07,24702351.78035,109130
1699488000000,2023-11-09,UNIUSDT,5.179,5.388,4.697,5.123,7523756.22,38444835.72132,184681
1699401600000,2023-11-08,UNIUSDT,4.931,5.273,4.89,5.179,3751132.16,19237584.79463,83595
1699315200000,2023-11-07,UNIUSDT,5.111,5.113,4.768,4.928,3502387.66,17319997.81597,86804
1699228800000,2023-11-06,UNIUSDT,4.776,5.158,4.661,5.109,5265692.54,26199131.45282,121258
1699142400000,2023-11-05,UNIUSDT,4.71,4.91,4.615,4.772,5112903.54,24387131.50303,99490
1699056000000,2023-11-04,UNIUSDT,4.653,4.787,4.606,4.711,2756485.68,12971967.94952,53986
1698969600000,2023-11-03,UNIUSDT,4.693,4.781,4.466,4.653,5197366.53,24057191.84533,115581
1698883200000,2023-11-02,UNIUSDT,4.796,4.922,4.472,4.693,10652663.84,49823226.81884,206257
1698796800000,2023-11-01,UNIUSDT,4.147,4.863,4.01,4.795,11823889.41,53153188.38552,196743
1698710400000,2023-10-31,UNIUSDT,4.179,4.249,3.993,4.148,4638843.55,19193642.14407,79150
1698624000000,2023-10-30,UNIUSDT,4.155,4.235,4.076,4.179,2961053.77,12337406.57336,47330
1698537600000,2023-10-29,UNIUSDT,4.083,4.214,4.025,4.153,2560865.22,10632554.4176,45394
1698451200000,2023-10-28,UNIUSDT,4.023,4.138,4.019,4.084,1471834.65,6023790.86897,24613
1698364800000,2023-10-27,UNIUSDT,4.11,4.146,3.956,4.024,2584228.66,10497945.03106,45699
1698278400000,2023-10-26,UNIUSDT,4.167,4.378,4.002,4.111,4090855.9,17111114.24283,73343
1698192000000,2023-10-25,UNIUSDT,4.221,4.341,4.126,4.167,3532357.88,14922655.2947,60157
1698105600000,2023-10-24,UNIUSDT,4.378,4.5,4.116,4.22,5390801.72,23321375.58036,89060
1698019200000,2023-10-23,UNIUSDT,4.214,4.428,4.19,4.378,3799710.0,16354684.58347,87267
1697932800000,2023-10-22,UNIUSDT,4.143,4.252,4.068,4.213,1714216.01,7127136.32414,38361
1697846400000,2023-10-21,UNIUSDT,3.998,4.16,3.959,4.141,1317695.99,5376205.44432,25885
1697760000000,2023-10-20,UNIUSDT,3.93,4.114,3.917,3.998,1825940.08,7332451.90476,35324
1697673600000,2023-10-19,UNIUSDT,3.932,3.958,3.86,3.929,1025501.84,4003956.52516,18108
1697587200000,2023-10-18,UNIUSDT,3.888,3.972,3.845,3.931,1563112.25,6107123.83898,30449
1697500800000,2023-10-17,UNIUSDT,4.12,4.127,3.832,3.888,1896656.93,7533055.65817,37869
1697414400000,2023-10-16,UNIUSDT,4.103,4.279,4.1,4.119,1343113.78,5592170.5036,28948
1697328000000,2023-10-15,UNIUSDT,4.085,4.148,4.064,4.102,587981.15,2420383.34575,11198
1697241600000,2023-10-14,UNIUSDT,4.029,4.1,4.022,4.084,470639.95,1914794.26009,8905
1697155200000,2023-10-13,UNIUSDT,4.0,4.096,3.978,4.031,656753.37,2639249.84282,15916
1697068800000,2023-10-12,UNIUSDT,4.129,4.149,3.97,4.002,1025801.34,4157506.99085,21037
1696982400000,2023-10-11,UNIUSDT,4.121,4.152,4.046,4.129,625801.96,2566111.35209,16973
1696896000000,2023-10-10,UNIUSDT,4.141,4.172,4.056,4.12,812922.68,3349229.68841,19813
1696809600000,2023-10-09,UNIUSDT,4.337,4.368,4.05,4.144,1397384.77,5839264.74324,27499
1696723200000,2023-10-08,UNIUSDT,4.376,4.384,4.279,4.337,335210.54,1451987.84529,9951
1696636800000,2023-10-07,UNIUSDT,4.396,4.422,4.341,4.374,295192.93,1292776.06931,7804
1696550400000,2023-10-06,UNIUSDT,4.307,4.426,4.289,4.395,507588.8,2214072.29638,13966
1696464000000,2023-10-05,UNIUSDT,4.308,4.344,4.253,4.306,699964.78,3005330.72781,14405
1696377600000,2023-10-04,UNIUSDT,4.363,4.363,4.23,4.307,776739.4,3346549.46889,20950
1696291200000,2023-10-03,UNIUSDT,4.456,4.521,4.335,4.362,629249.75,2781682.54786,17221
1696204800000,2023-10-02,UNIUSDT,4.656,4.688,4.42,4.457,1391768.39,6373475.03043,29299
1696118400000,2023-10-01,UNIUSDT,4.456,4.676,4.444,4.653,1486824.57,6777579.56718,31884
1696032000000,2023-09-30,UNIUSDT,4.402,4.479,4.389,4.456,616058.11,2736605.21438,14999
1695945600000,2023-09-29,UNIUSDT,4.42,4.502,4.323,4.402,1367262.29,6027485.71255,27858
1695859200000,2023-09-28,UNIUSDT,4.25,4.5,4.241,4.419,1042786.16,4559600.56438,22879
1695772800000,2023-09-27,UNIUSDT,4.259,4.425,4.202,4.25,1328987.15,5727053.26448,27855
1695686400000,2023-09-26,UNIUSDT,4.271,4.317,4.2,4.26,502808.08,2146667.42669,12030
1695600000000,2023-09-25,UNIUSDT,4.236,4.304,4.2,4.271,474845.42,2018687.15233,10411
1695513600000,2023-09-24,UNIUSDT,4.28,4.309,4.21,4.235,467255.34,1993526.75583,9679
1695427200000,2023-09-23,UNIUSDT,4.261,4.315,4.236,4.28,476222.09,2030809.94697,8963
1695340800000,2023-09-22,UNIUSDT,4.241,4.275,4.198,4.261,599992.82,2545677.13004,14401
1695254400000,2023-09-21,UNIUSDT,4.363,4.395,4.211,4.243,877544.1,3759525.33216,20985
1695168000000,2023-09-20,UNIUSDT,4.41,4.43,4.314,4.363,1077780.93,4716208.15439,19473
1695081600000,2023-09-19,UNIUSDT,4.363,4.482,4.337,4.407,995121.07,4397922.19686,20904
1694995200000,2023-09-18,UNIUSDT,4.281,4.461,4.239,4.363,1447375.01,6335140.71878,26575
1694908800000,2023-09-17,UNIUSDT,4.336,4.393,4.231,4.282,1081116.04,4662358.32823,25293
1694822400000,2023-09-16,UNIUSDT,4.351,4.418,4.299,4.336,1068917.66,4659648.49705,25048
1694736000000,2023-09-15,UNIUSDT,4.271,4.379,4.225,4.351,965469.81,4147360.62497,30466
1694649600000,2023-09-14,UNIUSDT,4.256,4.355,4.248,4.27,1021380.96,4385221.56329,31965
1694563200000,2023-09-13,UNIUSDT,4.196,4.311,4.18,4.255,882981.17,3757558.13729,19444
1694476800000,2023-09-12,UNIUSDT,4.11,4.325,4.089,4.196,1375680.17,5779132.22657,25849
1694390400000,2023-09-11,UNIUSDT,4.22,4.251,4.032,4.112,1551580.91,6411347.76449,32511
1694304000000,2023-09-10,UNIUSDT,4.32,4.44,4.12,4.22,1487497.73,6285753.8569,30072
1694217600000,2023-09-09,UNIUSDT,4.363,4.375,4.303,4.321,380462.74,1650844.06562,8380
1694131200000,2023-09-08,UNIUSDT,4.477,4.491,4.3,4.366,698763.03,3069794.4067,15527
1694044800000,2023-09-07,UNIUSDT,4.461,4.537,4.41,4.477,953633.1,4260883.68675,17043
1693958400000,2023-09-06,UNIUSDT,4.38,4.499,4.346,4.461,1136268.05,5016313.29081,24004
1693872000000,2023-09-05,UNIUSDT,4.443,4.455,4.273,4.38,1376788.54,5975340.57555,28383
1693785600000,2023-09-04,UNIUSDT,4.413,4.503,4.36,4.443,1148639.85,5087688.72957,23878
1693699200000,2023-09-03,UNIUSDT,4.401,4.472,4.364,4.411,807639.64,3567185.54814,18816
1693612800000,2023-09-02,UNIUSDT,4.265,4.403,4.25,4.4,1008417.14,4382397.32628,21829
1693526400000,2023-09-01,UNIUSDT,4.372,4.425,4.237,4.262,1238047.07,5380578.36438,23478
1693440000000,2023-08-31,UNIUSDT,4.638,4.681,4.312,4.372,1796736.4,8083340.7439,31425
1693353600000,2023-08-30,UNIUSDT,4.799,4.807,4.635,4.64,1241340.19,5841368.45816,22494
1693267200000,2023-08-29,UNIUSDT,4.672,4.871,4.566,4.799,2027680.67,9599644.78168,36592
1693180800000,2023-08-28,UNIUSDT,4.685,4.737,4.565,4.672,1314491.31,6096075.68901,21891
1693094400000,2023-08-27,UNIUSDT,4.601,4.708,4.601,4.685,909567.86,4226965.82422,16074
1693008000000,2023-08-26,UNIUSDT,4.555,4.646,4.532,4.601,752418.71,3445398.33739,11519
1692921600000,2023-08-25,UNIUSDT,4.661,4.672,4.516,4.551,1618970.22,7434091.00386,27189
1692835200000,2023-08-24,UNIUSDT,4.765,4.818,4.598,4.659,1425667.92,6738260.27466,30587
1692748800000,2023-08-23,UNIUSDT,4.671,4.861,4.647,4.765,2780353.82,13138580.16484,42487
1692662400000,2023-08-22,UNIUSDT,4.765,4.782,4.5,4.67,2174339.53,10180711.37046,43549
1692576000000,2023-08-21,UNIUSDT,4.903,4.921,4.719,4.765,986593.69,4751494.57194,23317
1692489600000,2023-08-20,UNIUSDT,4.909,4.937,4.86,4.903,711046.12,3480326.50321,18222
1692403200000,2023-08-19,UNIUSDT,4.906,5.002,4.858,4.909,919502.63,4522541.08114,22096
1692316800000,2023-08-18,UNIUSDT,4.989,5.052,4.843,4.907,1907190.56,9468379.44284,40724
1692230400000,2023-08-17,UNIUSDT,5.459,5.506,4.517,4.989,4030998.38,20912782.61305,87035
1692144000000,2023-08-16,UNIUSDT,5.952,5.952,5.3,5.459,3263787.31,18342570.63168,85850
1692057600000,2023-08-15,UNIUSDT,6.263,6.299,5.937,5.953,1539997.26,9413322.85159,48014
1691971200000,2023-08-14,UNIUSDT,6.086,6.37,6.076,6.261,914278.85,5697489.55708,35358
1691884800000,2023-08-13,UNIUSDT,6.224,6.233,6.054,6.086,459350.4,2821195.41828,19078
1691798400000,2023-08-12,UNIUSDT,6.201,6.256,6.118,6.224,663245.88,4098412.28706,22359
1691712000000,2023-08-11,UNIUSDT,6.192,6.219,6.103,6.201,762325.03,4691333.01627,25714
1691625600000,2023-08-10,UNIUSDT,6.25,6.35,6.152,6.191,1287553.74,8056850.77971,38036
1691539200000,2023-08-09,UNIUSDT,6.081,6.309,6.035,6.249,1179524.32,7249144.9444,36991
1691452800000,2023-08-08,UNIUSDT,5.875,6.148,5.818,6.081,1201188.82,7187835.74313,33370
1691366400000,2023-08-07,UNIUSDT,5.954,6.017,5.733,5.876,1091795.47,6424475.71917,35191
1691280000000,2023-08-06,UNIUSDT,6.092,6.165,5.939,5.954,982752.09,5940936.55695,29566
1691193600000,2023-08-05,UNIUSDT,6.07,6.096,5.938,6.091,935436.6,5618570.73605,29676
1691107200000,2023-08-04,UNIUSDT,6.096,6.221,6.006,6.07,1219850.59,7458384.43365,33752
1691020800000,2023-08-03,UNIUSDT,6.157,6.265,6.052,6.098,1748019.93,10771526.1071,57660
1690934400000,2023-08-02,UNIUSDT,6.688,6.695,6.128,6.158,2587753.27,16503643.16412,81467
1690848000000,2023-08-01,UNIUSDT,6.528,6.694,6.327,6.686,2836552.29,18402876.68418,89332
1690761600000,2023-07-31,UNIUSDT,6.417,6.645,6.384,6.528,3001546.55,19557494.93897,80849
1690675200000,2023-07-30,UNIUSDT,6.323,6.453,6.25,6.418,2022469.82,12880552.8555,58893
1690588800000,2023-07-29,UNIUSDT,6.012,6.358,6.005,6.323,1380893.62,8519746.53201,39826
1690502400000,2023-07-28,UNIUSDT,5.875,6.026,5.867,6.011,1066431.97,6350091.71771,33058
1690416000000,2023-07-27,UNIUSDT,5.843,5.999,5.8,5.874,1376775.44,8121913.70794,34390
1690329600000,2023-07-26,UNIUSDT,5.793,5.898,5.711,5.843,1145284.65,6655386.63389,37794
1690243200000,2023-07-25,UNIUSDT,5.78,5.812,5.693,5.792,763893.53,4394842.94936,24831
1690156800000,2023-07-24,UNIUSDT,6.141,6.182,5.712,5.78,2435257.42,14291102.85214,62024
1690070400000,2023-07-23,UNIUSDT,5.992,6.225,5.972,6.14,1143359.36,6977824.17041,33249
1689984000000,2023-07-22,UNIUSDT,6.206,6.26,5.953,5.992,1207492.7,7419386.36736,41249
1689897600000,2023-07-21,UNIUSDT,6.017,6.386,5.945,6.205,2619973.07,16232515.10502,75793
1689811200000,2023-07-20,UNIUSDT,5.876,6.165,5.818,6.015,2575138.31,15439771.83652,68823
1689724800000,2023-07-19,UNIUSDT,5.912,6.049,5.81,5.873,1322685.54,7828805.67214,46786
1689638400000,2023-07-18,UNIUSDT,5.913,6.283,5.862,5.912,4831600.75,29313218.05188,125727
1689552000000,2023-07-17,UNIUSDT,5.719,6.145,5.68,5.915,4387640.57,25911815.25177,127940
1689465600000,2023-07-16,UNIUSDT,5.814,5.868,5.66,5.724,1286807.87,7422564.14774,51721
1689379200000,2023-07-15,UNIUSDT,5.871,5.936,5.761,5.814,1300768.61,7601418.87915,50837
1689292800000,2023-07-14,UNIUSDT,5.873,6.157,5.737,5.872,3506105.4,20855507.36411,109648
1689206400000,2023-07-13,UNIUSDT,5.274,5.88,5.219,5.873,2193287.7,12191159.92577,79525
1689120000000,2023-07-12,UNIUSDT,5.263,5.38,5.179,5.276,985648.79,5229789.96719,37719
1689033600000,2023-07-11,UNIUSDT,5.239,5.309,5.185,5.265,826766.74,4337200.65384,28270
1688947200000,2023-07-10,UNIUSDT,5.231,5.362,5.085,5.238,1391891.72,7212278.40355,42284
1688860800000,2023-07-09,UNIUSDT,5.25,5.335,5.199,5.231,753442.27,3964003.3221,20857
