https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume MANA,Volume USDT,tradecount
1639526400000,2021-12-15,MANAUSDT,3.1661,3.4121,2.93,3.338,59310010.0,188982871.2804,467206
1639440000000,2021-12-14,MANAUSDT,3.1684,3.2617,2.9942,3.166,45008885.0,141445970.5835,353920
1639353600000,2021-12-13,MANAUSDT,3.6245,3.6937,3.1038,3.1695,49852113.0,166621624.5231,409702
1639267200000,2021-12-12,MANAUSDT,3.4811,3.6762,3.4531,3.6243,50566148.0,180821317.1074,434947
1639180800000,2021-12-11,MANAUSDT,3.2325,3.4844,3.162,3.4809,39234993.0,131247052.881,290753
1639094400000,2021-12-10,MANAUSDT,3.453,3.5986,3.2111,3.2334,55071280.0,188686806.1955,418207
1639008000000,2021-12-09,MANAUSDT,3.7695,3.8948,3.4151,3.4531,71798098.0,264669313.8507,681110
1638921600000,2021-12-08,MANAUSDT,3.8132,3.8394,3.55,3.7686,61796931.0,229207920.483,525554
1638835200000,2021-12-07,MANAUSDT,3.7677,4.1587,3.6678,3.8132,83725036.0,326837513.0796,779165
1638748800000,2021-12-06,MANAUSDT,3.6863,3.9223,3.2222,3.7677,109374849.0,386497269.6336,863013
1638662400000,2021-12-05,MANAUSDT,4.1208,4.1659,3.5028,3.6862,97716344.0,368649550.9666,890541
1638576000000,2021-12-04,MANAUSDT,3.902,4.2283,2.5,4.1199,232655174.0,831816182.2471,1927134
1638489600000,2021-12-03,MANAUSDT,4.4092,4.4396,3.7,3.9031,78353278.0,321457683.2375,789001
1638403200000,2021-12-02,MANAUSDT,4.5483,4.5508,4.2063,4.4093,63990669.0,280133624.8026,677824
1638316800000,2021-12-01,MANAUSDT,4.6494,4.8182,4.441,4.5504,81006978.0,372664959.3794,887966
1638230400000,2021-11-30,MANAUSDT,4.8812,4.9357,4.5317,4.6495,90544878.0,426286870.6823,880297
1638144000000,2021-11-29,MANAUSDT,5.1459,5.23,4.8028,4.88,113183305.0,568424020.2335,1260675
1638057600000,2021-11-28,MANAUSDT,4.6942,5.15,4.2781,5.1429,140149457.0,660437189.5344,1544725
1637971200000,2021-11-27,MANAUSDT,4.6641,4.9263,4.3499,4.6942,116881193.0,545698484.6893,1170576
1637884800000,2021-11-26,MANAUSDT,5.1917,5.4555,4.3422,4.6632,218262014.0,1052484860.2663,2306497
1637798400000,2021-11-25,MANAUSDT,5.1633,5.9,4.6646,5.1914,386229680.0,2015863607.8474221,4466605
1637712000000,2021-11-24,MANAUSDT,4.0217,5.49,3.9287,5.1644,485347390.78,2374712037.198649,5732186
1637625600000,2021-11-23,MANAUSDT,4.0911,4.31,3.9158,4.0203,241585779.0,991387258.1347,2265470
1637539200000,2021-11-22,MANAUSDT,3.6471,4.11,3.5221,4.0911,203776680.0,782127173.1789,1709677
1637452800000,2021-11-21,MANAUSDT,4.0148,4.1094,3.6101,3.6471,120560158.0,457912071.7359,878943
1637366400000,2021-11-20,MANAUSDT,4.2944,4.3631,3.8344,4.0148,148034260.0,594692670.0348,1143533
1637280000000,2021-11-19,MANAUSDT,3.7537,4.3411,3.7532,4.2946,353715848.0,1446352470.9994,3223600
1637193600000,2021-11-18,MANAUSDT,3.35,3.9763,3.2203,3.7537,447244578.0,1618666071.8854,3872684
1637107200000,2021-11-17,MANAUSDT,3.2426,3.5188,3.1159,3.3487,179293780.0,589524515.5261,1376036
1637020800000,2021-11-16,MANAUSDT,3.2934,3.4331,2.7365,3.2427,274910711.0,865532975.442,1842206
1636934400000,2021-11-15,MANAUSDT,3.2127,3.5,3.1503,3.2924,143236229.0,476340823.0488,1048007
1636848000000,2021-11-14,MANAUSDT,3.2457,3.35,3.1,3.2127,125069712.0,402878491.3285,876943
1636761600000,2021-11-13,MANAUSDT,3.3085,3.805,3.15,3.2461,375449039.0,1319373353.9494,2858185
1636675200000,2021-11-12,MANAUSDT,2.6727,3.4699,2.6252,3.3083,498757504.0,1563188626.5084999,3856979
1636588800000,2021-11-11,MANAUSDT,2.4886,2.85,2.4277,2.6713,126547369.0,332041551.9498,917556
1636502400000,2021-11-10,MANAUSDT,2.5488,2.8768,2.2,2.4852,170536107.0,448003126.5165,1239195
1636416000000,2021-11-09,MANAUSDT,2.6924,2.7103,2.5,2.5484,76385792.0,198764488.4299,535184
1636329600000,2021-11-08,MANAUSDT,2.8256,2.88,2.6566,2.6921,77634434.0,211787789.7987,540972
1636243200000,2021-11-07,MANAUSDT,2.81,2.9847,2.718,2.8244,116456325.0,329991214.1471,731972
1636156800000,2021-11-06,MANAUSDT,2.5886,3.0713,2.5862,2.81,308423245.0,891493784.6838,2107607
1636070400000,2021-11-05,MANAUSDT,2.503,2.7393,2.3358,2.5886,201697989.0,519172205.9775,1231029
1635984000000,2021-11-04,MANAUSDT,2.8592,2.9389,2.4011,2.5045,202589893.0,541146609.5551,1322254
1635897600000,2021-11-03,MANAUSDT,3.0908,3.181,2.71,2.8587,229384326.0,667842788.0585,1567531
1635811200000,2021-11-02,MANAUSDT,3.033,3.46,2.92,3.092,384202153.0,1223183328.7193,2545083
1635724800000,2021-11-01,MANAUSDT,2.8854,3.54,2.6058,3.0339,630900562.0,1912024627.7057,3678513
1635638400000,2021-10-31,MANAUSDT,3.5904,4.2,2.56,2.885,1231089249.0,4030209759.9472,7085273
1635552000000,2021-10-30,MANAUSDT,1.3958,4.9455,1.2855,3.588,1968305884.12,4910128108.395061,9338394
1635465600000,2021-10-29,MANAUSDT,0.9236,1.49,0.922,1.3953,775810210.45,974943911.787712,2897584
1635379200000,2021-10-28,MANAUSDT,0.7571,1.0,0.7439,0.9246,115975865.0,103737230.3719,487854
1635292800000,2021-10-27,MANAUSDT,0.8145,0.857,0.7102,0.7571,34959653.0,27641985.7191,155651
1635206400000,2021-10-26,MANAUSDT,0.8091,0.8568,0.7977,0.8148,28760139.0,23908564.5486,120659
1635120000000,2021-10-25,MANAUSDT,0.7777,0.8105,0.7714,0.8091,11935649.0,9477286.0062,38891
1635033600000,2021-10-24,MANAUSDT,0.7933,0.8,0.7538,0.7778,10074990.0,7842637.9565,34998
1634947200000,2021-10-23,MANAUSDT,0.7902,0.7989,0.7792,0.7933,7922057.0,6264346.7849,22497
1634860800000,2021-10-22,MANAUSDT,0.7877,0.8136,0.7755,0.7904,13610233.0,10848380.1089,41223
1634774400000,2021-10-21,MANAUSDT,0.8145,0.8317,0.78,0.7877,20448072.0,16503289.7161,58831
1634688000000,2021-10-20,MANAUSDT,0.7722,0.8449,0.768,0.8142,29360720.0,23539272.6653,93070
1634601600000,2021-10-19,MANAUSDT,0.7489,0.7775,0.7321,0.7731,14424265.0,10916123.2274,44572
1634515200000,2021-10-18,MANAUSDT,0.7649,0.7715,0.736,0.7495,13560750.0,10204725.2282,27631
1634428800000,2021-10-17,MANAUSDT,0.8101,0.8134,0.7366,0.7645,23969250.0,18691620.2975,62889
1634342400000,2021-10-16,MANAUSDT,0.7573,0.8652,0.7557,0.8098,44864097.0,36303855.7603,170646
1634256000000,2021-10-15,MANAUSDT,0.774,0.7767,0.7354,0.7573,16210574.0,12274212.4167,46175
1634169600000,2021-10-14,MANAUSDT,0.7681,0.7893,0.759,0.7742,9658993.0,7496566.3969,33183
1634083200000,2021-10-13,MANAUSDT,0.7541,0.7693,0.7312,0.7686,9420281.0,7061745.1678,30246
1633996800000,2021-10-12,MANAUSDT,0.7607,0.7611,0.7115,0.7544,9076740.0,6664290.9375,38851
1633910400000,2021-10-11,MANAUSDT,0.7685,0.7993,0.7435,0.7617,11252245.0,8742006.84,38087
1633824000000,2021-10-10,MANAUSDT,0.8407,0.8421,0.7661,0.768,11583500.0,9306105.4174,41956
1633737600000,2021-10-09,MANAUSDT,0.8097,0.8412,0.796,0.8412,17462559.0,14337896.3948,78212
1633651200000,2021-10-08,MANAUSDT,0.7719,0.815,0.7691,0.8096,18062667.0,14383945.625,74309
1633564800000,2021-10-07,MANAUSDT,0.775,0.7812,0.745,0.7719,11951031.0,9131461.818,47597
1633478400000,2021-10-06,MANAUSDT,0.7803,0.795,0.7215,0.7756,18615287.0,14162302.1791,66271
1633392000000,2021-10-05,MANAUSDT,0.767,0.7842,0.7437,0.7795,23998163.0,18288302.9021,65132
1633305600000,2021-10-04,MANAUSDT,0.7681,0.8299,0.7225,0.766,53467870.0,41978763.5213,186082
1633219200000,2021-10-03,MANAUSDT,0.7505,0.7715,0.7373,0.7678,10501832.0,7960164.8296,44184
1633132800000,2021-10-02,MANAUSDT,0.7539,0.7819,0.7379,0.7505,16042387.0,12167734.1599,65275
1633046400000,2021-10-01,MANAUSDT,0.6895,0.7591,0.6787,0.7531,19702581.0,14316550.9278,77070
1632960000000,2021-09-30,MANAUSDT,0.6452,0.6981,0.6416,0.689,13611761.0,9167344.6966,41718
1632873600000,2021-09-29,MANAUSDT,0.6194,0.6632,0.6157,0.6452,14049729.0,9043308.8516,38436
1632787200000,2021-09-28,MANAUSDT,0.6605,0.6837,0.616,0.6195,25434190.0,16417276.0938,47576
1632700800000,2021-09-27,MANAUSDT,0.7103,0.7202,0.6605,0.6605,20770745.0,14298005.682,47375
1632614400000,2021-09-26,MANAUSDT,0.6917,0.758,0.6578,0.7111,37471297.0,27054315.0153,105757
1632528000000,2021-09-25,MANAUSDT,0.7012,0.7134,0.6629,0.6918,9406821.0,6481381.5042,30850
1632441600000,2021-09-24,MANAUSDT,0.764,0.7668,0.6373,0.7015,23646774.0,16455959.1266,70356
1632355200000,2021-09-23,MANAUSDT,0.7328,0.7768,0.7029,0.7641,13007549.0,9650444.1931,52080
1632268800000,2021-09-22,MANAUSDT,0.6133,0.7386,0.6008,0.7335,14814830.0,9959853.2646,49593
1632182400000,2021-09-21,MANAUSDT,0.6792,0.6951,0.5962,0.6144,25003095.2,16310757.040439,60523
1632096000000,2021-09-20,MANAUSDT,0.7995,0.8008,0.6629,0.6786,25779430.78,18429217.743992,74229
1632009600000,2021-09-19,MANAUSDT,0.8226,0.8244,0.7851,0.7994,6032231.0,4878931.3969,20755
1631923200000,2021-09-18,MANAUSDT,0.817,0.8381,0.8061,0.822,5825404.0,4806011.0589,18922
1631836800000,2021-09-17,MANAUSDT,0.8418,0.8528,0.8029,0.8164,11171448.0,9254110.3215,31406
1631750400000,2021-09-16,MANAUSDT,0.8613,0.8827,0.8273,0.8419,16171239.0,13861073.5818,63876
1631664000000,2021-09-15,MANAUSDT,0.8447,0.863,0.828,0.8612,10632521.0,8994532.7038,35281
1631577600000,2021-09-14,MANAUSDT,0.8195,0.859,0.8092,0.845,17781565.0,14788156.2061,54004
1631491200000,2021-09-13,MANAUSDT,0.8456,0.855,0.7606,0.8198,33339195.0,27001851.9411,107150
1631404800000,2021-09-12,MANAUSDT,0.8325,0.8565,0.8125,0.8461,10712278.0,8984533.4492,42402
1631318400000,2021-09-11,MANAUSDT,0.8183,0.852,0.8128,0.8323,9755807.0,8135428.0583,31914
1631232000000,2021-09-10,MANAUSDT,0.872,0.9,0.7907,0.8176,19767721.0,16644939.0223,74256
1631145600000,2021-09-09,MANAUSDT,0.8542,0.8941,0.8285,0.8718,21246586.0,18375771.7799,76164
1631059200000,2021-09-08,MANAUSDT,0.8345,0.8841,0.7556,0.8533,43336848.0,36204740.1982,105424
1630972800000,2021-09-07,MANAUSDT,1.0435,1.0439,0.7336,0.8352,73572958.66,65595993.812605,218264
1630886400000,2021-09-06,MANAUSDT,1.0784,1.0784,1.0046,1.0434,29563999.0,30854470.0321,92734
1630800000000,2021-09-05,MANAUSDT,1.055,1.0809,1.0194,1.0784,25534824.0,26785938.3177,109798
1630713600000,2021-09-04,MANAUSDT,0.9954,1.0688,0.9909,1.0549,41973049.0,43296342.812,154180
1630627200000,2021-09-03,MANAUSDT,0.9655,1.0729,0.9433,0.9954,61613302.0,62026255.365,194653
1630540800000,2021-09-02,MANAUSDT,0.9812,0.9903,0.9512,0.9655,22288001.0,21730332.7887,57001
1630454400000,2021-09-01,MANAUSDT,0.942,0.9845,0.9157,0.9816,32732957.0,31348356.8367,77351
1630368000000,2021-08-31,MANAUSDT,0.9461,0.9942,0.9202,0.9416,35150019.0,33470722.833,87692
1630281600000,2021-08-30,MANAUSDT,1.0237,1.1067,0.9353,0.9461,84963300.91,87288824.20491,242401
1630195200000,2021-08-29,MANAUSDT,0.9232,1.05,0.879,1.0236,74992301.52,73127178.445749,246391
1630108800000,2021-08-28,MANAUSDT,0.9302,0.9436,0.9125,0.9227,24386059.0,22648605.5051,53457
1630022400000,2021-08-27,MANAUSDT,0.8897,0.9357,0.8501,0.9296,41059171.14,36681283.869884,92550
1629936000000,2021-08-26,MANAUSDT,0.9549,0.9944,0.8565,0.8899,77995613.76,72616955.741217,229640
1629849600000,2021-08-25,MANAUSDT,0.8513,0.958,0.83,0.9549,65539734.33,58729698.317696,163225
1629763200000,2021-08-24,MANAUSDT,0.9235,0.969,0.8219,0.8517,61151173.76,55430361.201543,168813
1629676800000,2021-08-23,MANAUSDT,0.8834,0.9271,0.8717,0.9248,38353861.05,34601858.466832,108176
1629590400000,2021-08-22,MANAUSDT,0.8752,0.91,0.8413,0.8836,35262298.18,31122588.241002,82010
1629504000000,2021-08-21,MANAUSDT,0.8438,0.949,0.8319,0.8754,71932521.02,64603347.632592,217540
1629417600000,2021-08-20,MANAUSDT,0.8196,0.8517,0.8015,0.8435,25503699.97,21055675.646723,65330
1629331200000,2021-08-19,MANAUSDT,0.7754,0.8199,0.7567,0.8198,25303040.28,19786218.479297,44935
1629244800000,2021-08-18,MANAUSDT,0.7988,0.8143,0.7467,0.7754,28567748.61,22453718.024986,58619
1629158400000,2021-08-17,MANAUSDT,0.8467,0.8765,0.7943,0.7984,42324922.89,35595123.422783,88516
1629072000000,2021-08-16,MANAUSDT,0.8691,0.916,0.8423,0.8462,45462968.9,39874787.545346,138144
1628985600000,2021-08-15,MANAUSDT,0.8381,0.8696,0.7944,0.8691,21361844.19,17683563.442943,70802
1628899200000,2021-08-14,MANAUSDT,0.8428,0.8544,0.8,0.8381,24718549.92,20512040.222215,73547
1628812800000,2021-08-13,MANAUSDT,0.8004,0.846,0.7848,0.8428,21983605.33,18073634.667075,73176
1628726400000,2021-08-12,MANAUSDT,0.8214,0.8506,0.7608,0.8016,36136782.19,29079904.998148,101470
1628640000000,2021-08-11,MANAUSDT,0.8261,0.8647,0.8037,0.8215,48904060.77,40931799.84,139786
1628553600000,2021-08-10,MANAUSDT,0.7527,0.8522,0.7338,0.8267,69456923.76,56094676.751499,222107
1628467200000,2021-08-09,MANAUSDT,0.7198,0.7672,0.6937,0.753,26465680.04,19630349.169729,61074
1628380800000,2021-08-08,MANAUSDT,0.7718,0.775,0.7075,0.7198,25831945.24,19163246.784847,54268
1628294400000,2021-08-07,MANAUSDT,0.7513,0.7796,0.7359,0.7715,39696093.94,30161904.129056,98037
1628208000000,2021-08-06,MANAUSDT,0.7365,0.7608,0.7158,0.7509,28456324.37,20927710.940877,64723
1628121600000,2021-08-05,MANAUSDT,0.7279,0.7412,0.6895,0.736,27286285.73,19618483.311377,61223
1628035200000,2021-08-04,MANAUSDT,0.6945,0.7299,0.6797,0.7277,21050799.45,14866511.454401,45469
1627948800000,2021-08-03,MANAUSDT,0.6906,0.7006,0.6618,0.6943,16535344.23,11309680.14963,32271
1627862400000,2021-08-02,MANAUSDT,0.6847,0.7139,0.6741,0.6908,19013322.82,13172193.158105,35406
1627776000000,2021-08-01,MANAUSDT,0.7182,0.7473,0.6735,0.6847,29764023.27,21385397.265002,66962
1627689600000,2021-07-31,MANAUSDT,0.7196,0.731,0.6973,0.7174,21808677.87,15476535.098341,44613
1627603200000,2021-07-30,MANAUSDT,0.7075,0.7219,0.6761,0.7195,25571227.88,17899603.182702,57736
1627516800000,2021-07-29,MANAUSDT,0.6912,0.7189,0.672,0.7077,36132675.6,25236738.034962,70269
1627430400000,2021-07-28,MANAUSDT,0.698,0.7189,0.6643,0.691,36808301.88,25449321.965217,72762
1627344000000,2021-07-27,MANAUSDT,0.6883,0.7362,0.638,0.698,49322325.61,34007100.28403,100695
1627257600000,2021-07-26,MANAUSDT,0.7096,0.7606,0.6729,0.6887,60225617.39,43392548.018087,121210
1627171200000,2021-07-25,MANAUSDT,0.7153,0.7399,0.6723,0.7097,50747652.42,35670507.537031,92149
1627084800000,2021-07-24,MANAUSDT,0.6764,0.757,0.66,0.7154,78111495.68,55948006.335715,158841
1626998400000,2021-07-23,MANAUSDT,0.59,0.6866,0.5827,0.6765,80391402.75,50777034.884632,128461
1626912000000,2021-07-22,MANAUSDT,0.58,0.6063,0.5683,0.5905,35652387.28,20921299.382608,52995
1626825600000,2021-07-21,MANAUSDT,0.5167,0.5886,0.5017,0.58,28069459.78,15583847.13846,54097
1626739200000,2021-07-20,MANAUSDT,0.5607,0.5631,0.4917,0.5168,23466050.72,12120934.528324,45312
1626652800000,2021-07-19,MANAUSDT,0.6114,0.6158,0.5562,0.5604,15819157.07,9161320.266732,29822
1626566400000,2021-07-18,MANAUSDT,0.6041,0.6513,0.598,0.6115,26000240.31,16286984.431313,47393
1626480000000,2021-07-17,MANAUSDT,0.6057,0.6171,0.587,0.6043,25039195.12,15122011.253592,40913
1626393600000,2021-07-16,MANAUSDT,0.6622,0.6843,0.6038,0.6058,36595919.56,23410960.029894,77542
1626307200000,2021-07-15,MANAUSDT,0.7137,0.7575,0.6411,0.663,85883948.19,60673794.784539,185495
1626220800000,2021-07-14,MANAUSDT,0.6508,0.747,0.5862,0.7136,72371964.39,47705387.76555,143618
1626134400000,2021-07-13,MANAUSDT,0.6768,0.71,0.6356,0.6499,44994254.76,30015487.781036,87831
1626048000000,2021-07-12,MANAUSDT,0.7445,0.7447,0.6619,0.6767,34740531.0,24214767.932661,81930
1625961600000,2021-07-11,MANAUSDT,0.7499,0.7848,0.7174,0.7439,47712060.23,35550364.740588,102525
1625875200000,2021-07-10,MANAUSDT,0.6942,0.7857,0.6821,0.7493,104238024.73,76880121.90163,226355
1625788800000,2021-07-09,MANAUSDT,0.6401,0.7219,0.5982,0.6944,76183982.24,49691721.414598,159647
1625702400000,2021-07-08,MANAUSDT,0.7223,0.8476,0.6211,0.6406,125148852.98,91909339.701549,280603
1625616000000,2021-07-07,MANAUSDT,0.6132,0.7888,0.6074,0.7223,90010962.58,64745670.539087,244413
1625529600000,2021-07-06,MANAUSDT,0.5467,0.635,0.5454,0.6135,28381498.3,17193944.759223,64027
1625443200000,2021-07-05,MANAUSDT,0.5807,0.5809,0.53,0.5464,15784440.5,8723919.27137,37329
1625356800000,2021-07-04,MANAUSDT,0.5621,0.5992,0.5405,0.5807,14345388.53,8255678.029286,39137
1625270400000,2021-07-03,MANAUSDT,0.5391,0.573,0.5292,0.5616,6679233.14,3680119.735371,19258
1625184000000,2021-07-02,MANAUSDT,0.5511,0.56,0.5099,0.5391,7803195.45,4123163.761901,21770
1625097600000,2021-07-01,MANAUSDT,0.5802,0.597,0.5222,0.5504,15035823.43,8334985.438446,42175
1625011200000,2021-06-30,MANAUSDT,0.5504,0.5812,0.5143,0.58,16148530.58,8758965.720607,43969
1624924800000,2021-06-29,MANAUSDT,0.5077,0.5633,0.505,0.5507,11436441.96,6194544.405581,32605
1624838400000,2021-06-28,MANAUSDT,0.4941,0.517,0.484,0.5077,9261119.38,4638372.679069,24068
1624752000000,2021-06-27,MANAUSDT,0.4701,0.4954,0.4533,0.4938,7742093.43,3633381.367594,20639
1624665600000,2021-06-26,MANAUSDT,0.4728,0.4915,0.4378,0.4698,9707349.45,4443725.428269,25907
1624579200000,2021-06-25,MANAUSDT,0.5263,0.546,0.4652,0.472,13134865.77,6552579.26717,38008
1624492800000,2021-06-24,MANAUSDT,0.5033,0.5514,0.4679,0.5261,16460020.32,8472397.99972,38938
1624406400000,2021-06-23,MANAUSDT,0.4376,0.5114,0.4141,0.5034,21171978.49,10152564.40808,47539
1624320000000,2021-06-22,MANAUSDT,0.464,0.5078,0.3715,0.4372,37044980.02,16166319.810929,79794
1624233600000,2021-06-21,MANAUSDT,0.6228,0.6272,0.4616,0.4634,22429899.36,11977471.340935,52512
1624147200000,2021-06-20,MANAUSDT,0.6303,0.6362,0.5775,0.623,7888082.16,4792717.540479,25928
1624060800000,2021-06-19,MANAUSDT,0.6473,0.6599,0.6238,0.6301,5506544.96,3537464.183541,14826
1623974400000,2021-06-18,MANAUSDT,0.6909,0.6909,0.6153,0.6476,8930924.46,5825500.529632,25268
1623888000000,2021-06-17,MANAUSDT,0.7077,0.7317,0.667,0.6909,10285208.88,7201845.876722,33171
1623801600000,2021-06-16,MANAUSDT,0.7107,0.7612,0.686,0.7082,26132801.15,18848369.315621,65503
1623715200000,2021-06-15,MANAUSDT,0.7113,0.7391,0.6912,0.7104,10819544.87,7719805.154768,29792
1623628800000,2021-06-14,MANAUSDT,0.693,0.7161,0.6743,0.712,10003826.28,6979555.114652,27266
1623542400000,2021-06-13,MANAUSDT,0.6579,0.6983,0.6401,0.6934,8997532.71,5987943.145467,24627
1623456000000,2021-06-12,MANAUSDT,0.6943,0.696,0.6266,0.657,15663759.46,10291608.341743,42420
1623369600000,2021-06-11,MANAUSDT,0.6976,0.7924,0.6749,0.6943,35657260.11,26302619.675298,93389
1623283200000,2021-06-10,MANAUSDT,0.7377,0.7417,0.6771,0.6981,10175220.15,7197635.923297,29349
1623196800000,2021-06-09,MANAUSDT,0.711,0.7418,0.6639,0.7375,14203789.89,10003478.5646,42499
1623110400000,2021-06-08,MANAUSDT,0.7401,0.7567,0.628,0.7115,19278722.15,13374808.969995,56419
1623024000000,2021-06-07,MANAUSDT,0.8216,0.8333,0.7291,0.7407,11616278.28,9270326.752997,32675
1622937600000,2021-06-06,MANAUSDT,0.8149,0.8306,0.8009,0.8216,6262029.49,5110422.762291,20393
1622851200000,2021-06-05,MANAUSDT,0.8157,0.89,0.7876,0.8157,22235852.04,18663281.241376,64518
1622764800000,2021-06-04,MANAUSDT,0.8886,0.8999,0.7714,0.8145,23221536.24,19137563.879654,66061
1622678400000,2021-06-03,MANAUSDT,0.8572,0.9039,0.8387,0.889,14341143.64,12526794.413232,46312
1622592000000,2021-06-02,MANAUSDT,0.8302,0.8758,0.8078,0.8572,14164029.96,12020203.791014,45736
1622505600000,2021-06-01,MANAUSDT,0.8486,0.8689,0.7989,0.8294,13018388.82,10761279.869003,47092
1622419200000,2021-05-31,MANAUSDT,0.7821,0.8566,0.7384,0.8487,17293597.61,13835357.569865,61302
1622332800000,2021-05-30,MANAUSDT,0.7467,0.84,0.6917,0.7813,20970567.29,16250307.682395,63827
1622246400000,2021-05-29,MANAUSDT,0.813,0.8439,0.6955,0.7462,21522759.64,16475772.345644,63683
1622160000000,2021-05-28,MANAUSDT,0.8985,0.9438,0.771,0.813,32995240.64,27805822.792411,101528
1622073600000,2021-05-27,MANAUSDT,1.006,1.0189,0.8551,0.8992,42416833.12,38951508.222193,119446
1621987200000,2021-05-26,MANAUSDT,0.7859,1.0097,0.762,1.006,61962059.87,55653757.896498,167451
1621900800000,2021-05-25,MANAUSDT,0.7799,0.8508,0.7168,0.786,35854623.14,27842860.981561,105794
1621814400000,2021-05-24,MANAUSDT,0.6212,0.7835,0.588,0.7799,57659287.45,39742088.241857,132975
1621728000000,2021-05-23,MANAUSDT,0.7581,0.8031,0.4893,0.6202,54725859.56,34121002.83438,134773
1621641600000,2021-05-22,MANAUSDT,0.8169,0.8245,0.6953,0.757,36947343.24,28051480.308708,102736
1621555200000,2021-05-21,MANAUSDT,0.9555,1.0036,0.7,0.8164,45659051.85,39044042.696566,130805
1621468800000,2021-05-20,MANAUSDT,0.7711,1.0098,0.6809,0.9562,60817366.32,52848116.611041,169905
1621382400000,2021-05-19,MANAUSDT,1.1246,1.1621,0.4996,0.7718,91186763.93,80974717.635185,231743
1621296000000,2021-05-18,MANAUSDT,1.0599,1.2626,1.0488,1.1248,42475251.42,49056979.540322,133646
1621209600000,2021-05-17,MANAUSDT,1.1797,1.1803,1.0092,1.0597,39340296.55,42650478.12896,110156
1621123200000,2021-05-16,MANAUSDT,1.2022,1.2887,1.0956,1.1797,24045162.55,28877082.503466,80285
1621036800000,2021-05-15,MANAUSDT,1.2925,1.3084,1.1972,1.2024,16215210.06,20195706.694312,63393
1620950400000,2021-05-14,MANAUSDT,1.2536,1.3292,1.23,1.2918,14163560.89,18146595.38341,53537
1620864000000,2021-05-13,MANAUSDT,1.2256,1.3163,1.1581,1.2534,28806438.04,35655903.612264,105260
1620777600000,2021-05-12,MANAUSDT,1.4303,1.45,1.2067,1.2256,18922125.31,25791014.090955,81315
1620691200000,2021-05-11,MANAUSDT,1.3261,1.4314,1.3,1.4291,21566134.09,29298139.446438,82529
1620604800000,2021-05-10,MANAUSDT,1.4913,1.515,1.2193,1.3284,39221814.69,54982750.413283,136487
1620518400000,2021-05-09,MANAUSDT,1.444,1.5243,1.3539,1.4923,27038988.29,38483497.282567,98968
1620432000000,2021-05-08,MANAUSDT,1.4654,1.5141,1.4117,1.4418,19712199.9,28840862.391281,70221
1620345600000,2021-05-07,MANAUSDT,1.571,1.6023,1.4129,1.4645,45778874.79,69333260.503789,197105
1620259200000,2021-05-06,MANAUSDT,1.4185,1.573,1.3446,1.5705,40428867.57,58217977.419409,159925
1620172800000,2021-05-05,MANAUSDT,1.2661,1.4254,1.2556,1.4175,27079826.38,36869968.051953,95883
1620086400000,2021-05-04,MANAUSDT,1.4042,1.4062,1.2376,1.2661,34157824.21,44885063.362305,126579
1620000000000,2021-05-03,MANAUSDT,1.4099,1.4774,1.389,1.4039,25357934.59,36324335.953895,99133
1619913600000,2021-05-02,MANAUSDT,1.4622,1.4663,1.3795,1.4082,14568685.34,20614592.049167,56992
1619827200000,2021-05-01,MANAUSDT,1.4882,1.5,1.4131,1.4624,18597143.31,26904108.603975,67702
1619740800000,2021-04-30,MANAUSDT,1.4576,1.503,1.3974,1.4882,23647403.28,34138809.39454,93569
1619654400000,2021-04-29,MANAUSDT,1.5485,1.555,1.3642,1.4578,54325284.95,79019708.211242,172899
1619568000000,2021-04-28,MANAUSDT,1.3117,1.5579,1.2761,1.5485,85457568.93,121957435.697447,326213
1619481600000,2021-04-27,MANAUSDT,1.2276,1.33,1.2113,1.3106,28639086.27,36751336.581698,109191
1619395200000,2021-04-26,MANAUSDT,1.0954,1.2478,1.0825,1.2284,33581746.45,40254627.4374544,112570
1619308800000,2021-04-25,MANAUSDT,1.10312,1.1859,1.02641,1.0952,18145918.46,20169611.1091489,62818
1619222400000,2021-04-24,MANAUSDT,1.23712,1.23799,1.095,1.10232,25715231.8,29731172.162412,77249
1619136000000,2021-04-23,MANAUSDT,1.24524,1.26843,0.90199,1.23726,78461491.2,87412642.673878,200337
1619049600000,2021-04-22,MANAUSDT,1.33285,1.40939,1.17556,1.24346,61737323.1,80787007.207854,179124
1618963200000,2021-04-21,MANAUSDT,1.40174,1.46223,1.29945,1.33072,60200803.5,83137186.425016,167960
1618876800000,2021-04-20,MANAUSDT,1.31309,1.47985,1.1444,1.40175,118028998.4,159255322.075025,318749
1618790400000,2021-04-19,MANAUSDT,1.35099,1.43,1.15854,1.31194,73591818.8,96225968.618157,213837
1618704000000,2021-04-18,MANAUSDT,1.52024,1.53576,1.0692,1.35348,107618762.2,138187514.945187,334826
1618617600000,2021-04-17,MANAUSDT,1.30774,1.67,1.23988,1.52025,162218919.9,236325379.902218,505664
1618531200000,2021-04-16,MANAUSDT,1.24003,1.345,1.11,1.30619,96635617.5,120274539.055197,305941
1618444800000,2021-04-15,MANAUSDT,1.09123,1.28,1.07048,1.24106,79462161.4,94420041.011966,232438
1618358400000,2021-04-14,MANAUSDT,1.11813,1.12555,1.00209,1.09336,32323884.8,34487728.191922,102452
